id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
101008031	打ち捨てられた採掘場	The Abandoned Mine	废弃的采掘场	廢棄的挖掘場				
101008032	逃げろ！	Run!	快逃！	快逃！				
101008033	リヒャルト・ランターナ	Richard Lantarna	理查德·兰塔纳	理查德‧蘭塔納				
101008034	護るべき者のため	For Those We Protect	为了应当守护的人们	為了必須保護的人				
101008035	膠着状態	Stalemate	胶着状态	膠著狀態				
101008036	暴走トロッコ	Runaway Mine Cart	失控的矿车	暴走的礦車				
101008037	みんな無事？	Is Everyone Okay?	大家都没事吧？	大家沒事吧？				
101008038	一難去ってまた一難	Out of the Frying Pan...	一波未平一波又起	一波未平一波又起				
101008039	採掘場跡のヌシ	The Master of the Old Mine	采掘遗迹之主	挖掘場遺跡的掌權者				
101008040	リヒャルト殿下	Prince Richard	理查德殿下	理查德殿下				
101008041	事後処理	The Aftermath	善后工作	善後處理				
101008042	王子として	As a Prince	身为王子	身為王子				
101008043	変わったこと、変わらないこと	What Changed, What Remained	变化之处、不变之处	改變的事及不變的事				
101009001	白夜の騎士ユナ	Juna, Knight of the Midnight Sun	白夜骑士尤娜	白夜騎士尤娜				
101009002	王子と騎士	The Prince and the Knight	王子与骑士	王子與騎士				
101009003	竜狩りの伝説	Legend of the Dragon Slayer	屠龙传说	獵龍傳說				
101009004	ロジーの任務	Logy's Mission	罗吉的任务	羅吉的任務				
101009005	魔物退治の依頼・１	Monster Removal Request 1	消灭魔物的委托·1	消滅魔物的委託‧1				
101009006	魔物退治の依頼・２	Monster Removal Request 2	消灭魔物的委托·2	消滅魔物的委託‧2				
101009007	魔物退治の依頼・３	Monster Removal Request 3	消灭魔物的委托·3	消滅魔物的委託‧3				
101009008	兆候	Warning Signs	征兆	前兆				
101009009	ロマンの受難	Roman's Cross	罗曼吃瘪	羅曼的苦難				
101009010	雪国からの依頼	Request from the Snow Country	来自雪国的委托	來自雪國的委託				
101009011	銀世界	Silver World	银装素裹的世界	銀色世界				
101009012	シュネール連峰	Schnell Mountains	施内尔连峰	雪內爾連峰				
101009013	雪深き土地	Land of Deep Snow	厚雪覆盖的土地	深雪之地				
101009014	雪原の街へ向かおう	Head for the Snowfield Town	前往雪原城镇	前往雪原城鎮				
101009015	異常気象	Strange Weather	异常气候	異常氣候				
101009016	北の民たち	People of the North	北方居民	北方人民				
101009017	力を示せ	Show Your Strength	展示力量	展現力量				
101009018	雪の中の襲撃	Ambush in the Snow	雪中袭击	雪中的襲擊				
101009019	雪原の防衛戦・１	Snowfield Defense Battle 1	雪原防卫战·1	雪原防衛戰‧1				
101009020	雪原の防衛戦・２	Snowfield Defense Battle 2	雪原防卫战·2	雪原防衛戰‧2				
101009021	雪原の防衛戦・３	Snowfield Defense Battle 3	雪原防卫战·3	雪原防衛戰‧3				
101009022	英雄の誉れ	Hero's Glory	英雄的威名	英雄的名譽				
101009023	雪山を越えるために	Crossing the Snowy Mountain	为了跨越雪山	為了穿越雪山				
101009024	緊急事態	Emergency Situation	紧急事态	緊急狀況				
101009025	防衛戦再び	Another Defensive Battle	防卫战再次打响	防衛戰再起				
101009026	豪快な戦士	The Powerful Warrior	豪气的战士	豪邁的戰士				
101009027	助っ人を探して	Searching for Backup	寻找帮手	尋找幫手				
101009028	エスカとリンカ	Escha and Linca	爱丝卡与琳卡	愛絲卡與琳卡				
101009029	頼れる同僚たち	Reliable Colleagues	可靠的同事们	值得信賴的同僚們				
101009030	絶え間ない襲撃	Continuous Assaults	不间断的袭击	無止盡的襲擊				
101009031	北の名物	Northern Wonders	北方名胜	北方名產				
101009032	雪山の奥へ	To the Snowy Mountains' Depths	前往雪山深处	前往雪山深處				
101009033	シュネール連峰	Schnell Mountains	施内尔连峰	雪內爾連峰				
101009034	闇そのもの	Darkness Itself	黑暗本身	黑暗的代名詞				
101009035	雪に潜む闇	Darkness Lurking in the Snow	雪中的暗影	潛藏於雪中的黑暗				
101009036	可哀そうに	A Shame	真可怜	讓人同情				
101009037	最前線	The Frontline	最前线	最前線				
101009038	激化する戦い・１	Intensifying Battle 1	战况激化·1	越發激烈的戰鬥‧1				
101009039	激化する戦い・２	Intensifying Battle 2	战况激化·2	越發激烈的戰鬥‧2				
101009040	激化する戦い・３	Intensifying Battle 3	战况激化·3	越發激烈的戰鬥‧3				
101009041	騎士道とは	What is Chivalry	何谓骑士精神	何謂騎士道				
101009042	頂獣……？	Apexi?	顶兽……？	頂獸……？				
101009043	守るべきもののため	What We Protect	为了应当守护的事物	為了必須守護的對象				
101009044	二人の英雄	Two Heroes	两名英雄	兩位英雄				
101009045	守れたもの	What Was Protected	守护的成果	守住的事物				
101009046	新たな懸念	New Concerns	新的忧虑	新的擔憂				
101009047	騎士の休息	A Knight's Rest	骑士的休憩	騎士的休息				
101009048	頂獣	Apexi	顶兽	頂獸				
101010001	最後の記憶	Last Memory	最后的记忆	最後的記憶				
101010002	９年前	Nine Years Ago	9年前	9年前				
101010003	決起	Leaping into Action	奋起	奮起				
101010004	絶好の機会	Best Chance	绝佳的机会	絕佳機會				
101010005	得体の知れない力	A Mysterious Power	来路不明的力量	來歷不明的力量				
101010006	クア州の海辺	The Kur Coast	库亚州的海边	庫厄州的海邊				
101010007	野営地を目指して・１	Searching for the Campsite - 1	前往野营地·1	前往營地‧1				
101010008	野営地を目指して・２	Searching for the Campsite - 2	前往野营地·2	前往營地‧2				
101010009	これが実力	True Power	这就是实力	這就是實力				
101010010	通りすがりの錬金術士	A Passing Alchemist	路过的炼金术士	路過的鍊金術士				
101010011	遠距離作戦	Long-Range Tactics	远距离作战	遠距離作戰				
101010012	素材を求めて・１	Ingredients - 1	寻求素材·1	尋找素材‧1				
101010013	素材を求めて・２	Ingredients - 2	寻求素材·2	尋找素材‧2				
101010014	天を目指して	Shooting for the Sky	遥指天际	聳入雲霄				
101010015	浮流の塔	Tower of Drifting Currents	漂流之塔	漂流之塔				
101010016	星を求めて	In Search of Stars	寻求星星	尋求星星				
101010017	束の間の再会	A Brief Reunion	短暂的重逢	短暫的重逢				
101010018	砦へ向けて	Toward the Fortress	前往要塞	前往要塞				
101010019	砦お披露目	Unveiling the Fortress	要塞亮相	要塞亮相				
101010020	素材の声	The Materials' Voice	素材的声音	素材的聲音				
101010021	いつかの練習	Practice Makes Perfect	尝试练习	為未來做練習				
101010022	迎撃準備	Preparing to Intercept	迎击准备	迎擊準備				
101010023	腹が減っては	An Empty Stomach	饿着肚子可不行	餓著肚子				
101010024	二人の魔物退治・１	Monster Eradication - 1	两个人的魔物消灭·1	兩人的魔物消滅‧1				
101010025	二人の魔物退治・２	Monster Eradication - 2	两个人的魔物消灭·2	兩人的魔物消滅‧2				
101010026	名残	Traces	过去的习惯	遺痕				
101010027	魔物退治、再び	Monster Eradication, Again	再次消灭魔物	再次消滅魔物				
101010028	対抗手段	Countermeasures	对抗手段	對抗手段				
101010029	ひと工夫	Fiddling	想方设法	小巧思				
101010030	狙い撃ち	A Targeted Shot	精准爆破	鎖定目標				
101010031	浮流の塔	Tower of Drifting Currents	漂流之塔	漂流之塔				
101010032	塔の奥へ	Deeper into the Tower	前往塔的深处	前往塔內深處				
101010033	黒い薔薇	Black Roses	黑蔷薇	黑色薔薇				
101010034	ツテ	Connections	门路	門路				
101010035	フロッケの決意	Flocke's Resolve	芙洛可的决心	芙洛可的決心				
101010036	本気の忠告	A Serious Warning	发自内心的忠告	懇切的忠告				
101010037	決戦前	Before the Decisive Battle	决战之前	決戰前				
101010038	後押し	Support	支援	後援				
101010039	脅威	The Threat	威胁	威脅				
101010040	２つの知らせ	Two Updates	两个消息	兩個通知				
101010041	打開の翼	Wings of Change	破局之翼	突破之翼				
101010042	できることを	To the Best of Our Abilities	力所能及之事	盡己所能				
101010043	邪魔者掃除・１	Troublemaker Cleanup 1	清除碍事者·1	清除礙事者‧1				
101010044	邪魔者掃除・２	Troublemaker Cleanup 2	清除碍事者·2	清除礙事者‧2				
101010045	もう１つの決意	Doubling Down	另一份决心	另一個決心				
101010046	反撃開始	Launching the Counterattack	开始反击	反擊開始				
101010047	頂獣ウェルテックス	Apexi Weltex	顶兽威尔特克斯	頂獸威爾特庫斯				
101010048	一気呵成	One Burst	一气呵成	一氣呵成				
101010049	守りたいもの	Things Worth Protecting	想要守护的事物	想守護的對象				
101010050	残された者たち	Those Who Remain	被留下来的人们	被留下的人們				
101010051	激昂	Fury	狂怒	激憤				
101010052	相棒の役目	A Partner's Duty	搭档的职责	搭檔的任務				
101011001	持ちつ持たれつ	Mutual Support	互相帮衬	互助互惠				
101011002	石の壁・１	Stone Wall 1	石之壁·1	石之壁‧1				
101011003	石の壁・２	Stone Wall 2	石之壁·2	石之壁‧2				
101011004	安住の地	A Safe Place	安居之地	安心的居所				
101011005	選んだ使命	A Chosen Duty	选择的使命	選擇的使命				
101011006	踏ん張りどころ	Clutch Situation	紧要关头	關鍵時刻				
101011007	一番頑張った日	The Toughest Day Ever	最努力的一天	最努力的一天				
101011008	再始動・１	Restart - １	再次开始·１	重啟‧１				
101011009	再始動・２	Restart - ２	再次开始·２	重啟‧２				
101011010	限界	Limits	极限	極限				
101011011	その分も	Enough	加倍努力	連他們的份一起				
101011012	拠りどころ	Foundations	仅有的信念	依靠				
101011014	溢れる後悔	A Flood of Regrets	无尽的悔恨	滿溢的後悔				
101011015	戦う術	A Way to Fight Back	战斗的能力	應戰的手段				
101011017	最善の方法	The Best Method	最好的方法	最好的方法				
101011018	恥じるよりも	Overcoming Shame	比起羞愧	與其慚愧				
101011019	守り人たちの反逆	Rebelling Against the Guardians	守护者们的反叛	守護者們的反叛				
101011020	防波堤を目指して	Head for the Breakwater	前往防波堤	前往防波堤				
101011021	黒色の傀儡	Shadowy Puppets	黑色傀儡	黑色傀儡				
101011022	お返し	Returning the Favor	回敬	回敬				
101011023	安堵と共に	With Relief	放心的同时	安心的同時				
101011024	形勢逆転	Turning the Tide	形势逆转	形勢逆轉				
101011025	ひと筋の光明	A Ray of Light	一丝希望	一絲光明				
101011026	次の作戦	The Next Strategy	下一次作战	下一個作戰				
101011027	渇望の矛先	A Focused Desire	渴望之事	渴望的事				
101012001	悔しさを糧に	Fueled by Regret	化不甘为食粮	將悔恨化為食糧				
101012002	癒しの花園	Garden of Healing	治愈花园	治癒花園				
101012003	魔物の縄張り	Monster Territory	魔物的地盘	魔物的地盤				
101012004	いち早く	As Fast as Possible	尽快	儘早				
101012005	ウェルテックスの秘密	Weltex's Secret	威尔特克斯的秘密	威爾特庫斯的秘密				
101012006	安静にしながら	Resting Yet Ready	静养的同时	靜養的同時				
101012007	力を合わせて	United in Strength	齐心协力	同心協力				
101012008	さらなる協力部隊	Additional Reinforcements	更多支援部队	更進一步的協力部隊				
101012009	秘密兵器	Secret Weapon	秘密武器	秘密武器				
101012010	海岸線へ	To the Coastline	前往海岸线	前往海岸線				
101012011	真の姿	True Form	真正的姿态	真正的模樣				
101012012	借りを返しに・１	Returning the Favor - 1	为了报恩·1	有借有還‧1				
101012013	借りを返しに・２	Returning the Favor - 2	为了报恩·2	有借有還‧2				
101012014	黒薔薇の反攻	The Black Rose Counterattack	黑蔷薇的反击	黑薔薇的反攻				
101012015	誘導作戦	Diversionary Tactic	诱导作战	誘導作戰				
101012016	とっておきの作戦	A Special Strategy	王牌作战	秘藏的作戰計畫				
101012017	知恵と工夫と錬金術	Wit, Wisdom, and Alchemy	智慧、辛苦、炼金术	智慧巧思與鍊金術				
101012018	待っていた好機	The Opportune Moment	久等的良机	等待已久的良機				
101012019	予想外の窮地	An Unexpected Predicament	预料之外的危机	意料之外的困境				
101012020	今だけは	Just This Once	珍惜现在	只有現在				
101012021	最後の楔	The Final Wedge	最后的楔子	最後的楔子				
101012022	頂に臨む	Approaching the Apex	登顶	面對頂峰				
101012023	王国の悲願	The Kingdom's Plea	王国的夙愿	王國的夙願				
101012024	晴れ舞台	Spotlight Time	隆重亮相	重要時刻				
101012025	新たな希望	A New Hope	新的希望	新希望				
101014001	桁違い	A Different League	天差地别	天差地遠				
101014002	夜の始まり	Nightfall	夜晚的开始	夜晚的開始				
101014003	悪い知らせ	Bad Tidings	坏消息	壞消息				
101014004	ランツェの帰還	Lanze's Return	兰泽回归	藍澤回歸				
101014005	久しぶりの肩慣らし・１	Getting Back in Gear - 1	久违的热身·1	久違的熱身‧1				
101014006	時代を拓くおじさん	Old Man Who Pioneered an Era	开拓时代的大叔	開拓時代的大叔				
101014007	久しぶりの肩慣らし・２	Getting Back in Gear - 2	久违的热身·2	久違的熱身‧2				
101014008	ささやかな刺激	A Subtle Thrill	些许的刺激	微小的刺激				
101014009	夢を運ぶ船	Ship of Dreams	载梦之船	承載夢想的船				
101014010	どん底の天使	Angel at Rock Bottom	逆境天使	谷底的天使				
101014011	念願の初航海	Long-Awaited First Voyage	期盼已久的初次航海	期待已久的初次航行				
101014012	期待の右腕	Promising Right-Hand	备受期待的得力助手	備受矚目的左右手				
101014013	勘を取り戻すまで・１	Until My Intuition Returns - 1	重新磨炼直觉·1	找回直覺前‧1				
101014014	勘を取り戻すまで・２	Until My Intuition Returns - 2	重新磨炼直觉·2	找回直覺前‧2				
101014015	避けられない戦い	Inevitable Battle	不可避免的战斗	無法避免的戰鬥				
101014016	明確な違い	Clear Distinction	明显差别	明確的不同				
101014017	オアゼス砂漠	Oazes Desert	奥亚泽斯沙漠	奧亞塞斯沙漠				
101014018	船乗りの勘	Seafarer's Intuition	船员的直觉	船員的直覺				
101014019	若者に追いつけ	Keeping Up with the Youth	追赶年轻人	追上年輕人				
101014020	感動の再会……？	Heartfelt Reunion?	令人感动的重聚……？	令人感動的再會……？				
101014021	家庭の事情	Family Matters	家人的苦衷	家家有本難念的經				
101014022	三拍子の楽園	Triple Paradise	应有尽有的乐园	滿足三個重要條件的樂園				
101014023	着実な成果	Consistent Results	丰硕的成果	紮實的成果				
101014024	分かってはいても	Despite Knowing	虽然明白	儘管如此				
101014025	心躍る旅立ち	Exciting Departure	令人雀跃的启程	令人雀躍的啟程				
101014026	モフモフの意地	Fluffy Resolve	毛茸茸的骨气	毛茸茸的堅持				
101014027	背中を学ぶ	Learning by Example	看着背影学习	向背影學習				
101014028	本気の倍返し	Serious Payback	认真的反击	認真的加倍奉還				
101014029	黄昏の海を渡って・１	Across the Dusk Sea - 1	渡过黄昏之海·1	渡過黃昏之海‧1				
101014030	黄昏の海を渡って・２	Across the Dusk Sea - 2	渡过黄昏之海·2	渡過黃昏之海‧2				
101014031	ならではの発想	Signature Idea	独特的想法	獨一無二的想法				
101014032	より良い物を	Striving for Better	择优入选	更好的東西				
101014033	一子相伝の内緒事	Inherited Secrets	一脉单传的秘密	一子單傳的祕密				
101014034	嘘つきの経緯	Reasons for Lying	谎言的前因后果	謊言的理由				
101014035	優しさを織り込んで	Woven with Kindness	织入柔情	交織的溫柔				
101014036	手に入る素材で・１	Using What We Have - 1	用手头的素材·1	使用到手的素材‧1				
101014037	手に入る素材で・２	Using What We Have - 2	用手头的素材·2	使用到手的素材‧2				
101014038	船長のお墨付き	Captain's Endorsement	船长的保证	船長打包票				
101014039	大船に乗って	In Good Hands	脚踩大船	乘著大船				
101014040	オアゼス砂漠	Oazes Desert	奥亚泽斯沙漠	奧亞塞斯沙漠				
101014041	後のことも考えて	Planning Ahead	为之后做打算	請深思熟慮				
101014042	不可欠を求めて	In Search of Necessities	寻求不可或缺的东西	尋求不可或缺之物				
101014043	無償の思いやり	Selfless Compassion	无偿的关怀	不求回報的關懷				
101014044	対決当日	Day of the Showdown	对决当天	對決當天				
101014045	ぶつかるよりも	Rather than Butting Heads	比冲突更重要的事	比起衝突				
101014046	女王の誓い	The Queen's Vow	女王的誓言	女王的誓言				
101014047	癒えぬ渇き	Insatiable Thirst	无法满足的渴求	無法緩解的渴望				
101014048	相容れぬ理想	Conflicting Ideals	水火不容的理想	水火不容的理想				
101014049	砂混じりの後味	Sandy Aftertaste	混着沙子的回味	混和了沙子的餘味				
101014050	家族の資格	Worthy of Family	家人的资格	家人的資格				
101014051	目の前の答え	The Answer at Hand	眼前的答案	面前的答案				
101014052	父親の覚悟	A Father's Resolve	父亲的决心	父親的決心				
101014053	娘のおねだり	A Daughter's Plea	女儿的撒娇	女兒的請求				
101014054	帰れる場所	A Place to Call Home	归处	能回去的地方				
101015001	次なる展望	Looking Ahead	下一个展望	下一個展望				
101015002	「偶然」の出会い	Chance Meeting	“偶遇”	「偶然」的相遇				
101015003	成り行き用心棒・１	Impromptu Bodyguard - 1	顺势接下的保镖工作·1	順理成章的保鑣‧1				
101015004	成り行き用心棒・２	Impromptu Bodyguard - 2	顺势接下的保镖工作·2	順理成章的保鑣‧2				
101015005	誘いの裏側	Hidden Motives	邀约的隐情	邀約的背後				
101015006	そっちから先に	After You	以家人为先	從那邊先開始				
101015007	いよいよの本腰	Time to Get Serious	准备正式开战	終於拿出幹勁				
101015008	向き合う機会	Chance to Face Fear	直面弱点的机会	正面相對的機會				
101015009	心の準備	Mental Preparation	心理准备	心理準備				
101015010	自主的荒療治	Self-Imposed Drastic Measures	主动进行暴露疗法	主動下猛藥				
101015011	まずは少しずつ	Gradual Progress	先慢慢来	首先要慢慢來				
101015012	虫克服特訓	Training to Face Bugs	克服虫子的特训	克服蟲的特訓				
101015013	両手に花	Two Beauties	两位丽人	左擁右抱				
101015014	青空と太陽	Sky and Sun	蓝天与太阳	藍天與太陽				
101015015	月の影を追って・１	Following the Moonlight - 1	追逐月影·1	追尋月影‧1				
101015016	綻びの兆し	Signs of Failure	破绽的预兆	綻開的徵兆				
101015017	月の影を追って・２	Following the Moonlight - 2	追逐月影·2	追尋月影‧2				
101015018	月の影を追って・３	Following the Moonlight - 3	追逐月影·3	追尋月影‧3				
101015019	力の配分	Managing Energy	分配力量	分配精力				
101015020	ジュゲル密林	Yuggel Jungle	尤格鲁密林	朱格爾密林				
101015024	蜘蛛の巣	Spider's Web	蜘蛛网	蜘蛛網				
101015025	白を纏う者	Knight in White	身着白铠者	身穿白色鎧甲之人				
101015026	蜘蛛の子を散らせ	Scatter the Spiders	打倒蜘蛛	驅散小蜘蛛				
101015027	鴉の秘薬	Crow's Potion	鸦的秘药	烏鴉的祕藥				
101015028	いくら慣れても	Even with Training	还是受不了	即使已經習慣				
101015029	苦手克服の会	Face Your Fears Club	克服弱点大会	克服弱點的集會				
101015030	矜持との狭間で	Between Pride and Duty	困于自尊心	與尊嚴的狹縫間				
101015031	任務再び	Back to the Mission	继续执行任务	任務再臨				
101015032	ジュゲル密林	Yuggel Jungle	尤格鲁密林	朱格爾密林				
101015034	騎士なりの愛で方	Knightly Affection	骑士独有的爱抚方式	屬於騎士的疼愛方式				
101015035	ふわふわを守れ	Protect the Cute	保护柔软蓬松的生物	守護鬆鬆軟軟				
101015036	甘い囁き	Sweet Murmurs	甜蜜低语	甜美的細語				
101015037	仲間の前なら	With Companions	在伙伴面前的话	只要在夥伴面前				
101015038	今後の課題	Next Objectives	今后的课题	今後的課題				
101015039	いったん切り替えて・１	Shifting Focus - 1	暂且切换状态·1	暫時切換‧1				
101015040	いったん切り替えて・２	Shifting Focus - 2	暂且切换状态·2	暫時切換‧2				
101015041	鴉の行方	Tracking Crow	鸦的去向	烏鴉的下落				
101015042	白衣の研究者	Lab Coat Researcher	身穿白衣的研究者	白衣研究者				
101015043	邪魔はどっち？	Who's Interfering with Whom?	谁才是碍事者？	誰才是礙事者？				
101015044	新たな来賓	New Arrival	新的客人	新的來賓				
101015045	女王のお相手	Battling the Queen	女王的对手	女王的對手				
101015046	確実な一歩	Steady Progress	坚实的一步	確實的一步				
101015047	揺るがぬ目的	Unwavering Goals	不变的目的	堅定的目的				
101015048	ロマンの忠告	Roman's Warning	罗曼的忠告	羅曼的忠告				
101016001	脈打つ記憶	Stinging Memories	跳动的记忆	脈動的記憶				
101016002	老いの勲章	Badge of Old Age	老旧的勋章	年老的勳章				
101016003	存在価値	The Worth of Existence	存在的价值	存在價值				
101016004	大穴調査	Big Hole Investigation	调查深坑	調查大洞				
101016005	謎の語り部	Mysterious Storyteller	神秘的讲述者	神秘講述者				
101016006	二人の妹	Two Sisters	两位妹妹	兩個妹妹				
101016007	ホーフナ州へ	To Hoffner!	前往霍夫那州	前往霍夫納州				
101016008	ユリエ先生	Mentor Jurie	尤莉耶老师	尤莉耶老師				
101016009	言葉を紡ぎながら・１	Weaving Words - 1	组织语言·1	組織話語的同時‧1				
101016010	言葉を紡ぎながら・２	Weaving Words - 2	组织语言·2	組織話語的同時‧2				
101016011	その先の思い	Thoughts Beyond	今后的想法	未來的意念				
101016012	リーゼシュプール	Rieseschpur	利兹之痕	巨人足跡				
101016013	大穴をのぞいて	Peek into the Big Hole	凝望深坑	一探大洞				
101016014	もう１人の英雄	Another Hero	又一位英雄	另一位英雄				
101016015	美味しいデート	Delicious Date	美味的约会	美味的約會				
101016016	ギタギタのボコボコ	To Smithereens	满地找牙	落花流水滿地找牙				
101016017	ロマンの秘策	Roman's Secret Plan	罗曼的秘策	羅曼的計謀				
101016018	悪人練習	Villain Training	坏人练习	壞人練習				
101016019	闇に紛れて	Shrouded in Darkness	遁入黑暗	潛入黑暗				
101016020	潜入開始	Operation: Infiltration	潜入行动开始	開始潛入				
101016021	宝箱の中身は	What's in the Treasure Chest?	宝箱里的东西	寶箱的裡面是				
101016022	ヴァレリアの人生相談	Valeria's Life Advice	探讨人生的瓦莱莉娅	瓦萊莉婭的人生諮詢				
101016023	街を守れ	Defend the City	守护城镇	保護城鎮				
101016024	足跡を辿って	Following Footsteps	追寻足迹	循著足跡				
101016025	水道掃除	Sewer Cleanup	清理水道	清理水道				
101016026	オリバーの番犬	Oliver's Guard Dog	奥利弗的看门狗	奧利弗的看門犬				
101016027	見張りをかわして	Evade the Guards	躲开看守	避開守衛				
101016028	番犬退治	Guard Dog Hunt	打退看门狗	消滅看門犬				
101016029	王子の取引	The Prince's Bargain	王子的交易	王子的交易				
101016030	鴉の獲物	Crow's Prey	鸦的猎物	烏鴉的獵物				
101016031	深淵へ	Into the Abyss	坠入深渊	墜入深淵				
101016032	黒い羽根に包まれて	Wrapped in Black Feathers	在黑色羽毛包裹之下	被黑色羽毛所包覆				
101016033	光を目指して・１	Toward the Light - 1	朝着光·1	朝光前進‧1				
101016034	光を目指して・２	Toward the Light - 2	朝着光·2	朝光前進‧2				
101016035	仮面で封じたもの	Sealed with a Mask	被面具封印的东西	面具所封印的事物				
101016036	完全決着の時	The Final Showdown	正面对决之时	徹底了結的時刻				
101016037	オリバーを追え	Chasing Oliver	追赶奥利弗	追上奧利弗				
101016038	消える余裕、生まれる余裕	Losing Freedom, Gaining Freedom	消失的从容，诞生的从容	消失的從容，誕生的從容				
101016039	薬の行方	Finding the Medicine	药的下落	藥的下落				
101016040	焦る気持ちの前に	Before the Desperation	先别急躁	在著急的心情面前				
101016041	かすみゆく影	Fading Shadow	分崩离析之影	逐漸消逝之影				
101016042	リーゼシュプール	Rieseschpur	利兹之痕	巨人足跡				
101016043	気配、再び	Another Presence	再次登场	氣息再起				
101016044	熱意の衝突	Clash of Passions	火热冲突	熱情的衝突				
101016045	魔法使いと研究者	The Witch and the Researcher	魔法师与研究者	魔法師與研究者				
101016046	雑食の目覚め	First-Time Omnivore	杂食的觉醒	雜食的覺醒				
101016047	奥の手	Last Resort	杀手锏	殺手鐧				
101016048	影を照らせ	Illuminate the Shadows	照亮阴影	照亮黑影				
101016049	受け入れがたい決定打	Unbearable Truth	难以接受的致命一击	難以接受的決勝一擊				
101016050	最後の悪あがき	Last Ditch Effort	最后的抵抗	最後的無謂掙扎				
101016051	人生の主	Master of Life	人生的主人	人生的主人				
101016052	奈落の底	Bottom of the Abyss	地狱之底	地獄之底				
101017001	牢の中のあの子	The Girl in the Cell	牢房里的女孩	牢裡的那女孩				
101017002	鍛錬	Training	锻炼	鍛鍊				
101017003	ベルク大山脈	Berg Mountains	贝尔克大山脉	貝魯克大山脈				
101017004	霧の中	In the Mist	雾中	迷霧之中				
101017005	縄張りの主	Ruler of the Land	地盘的主人	地盤的主人				
101017006	鍛錬の成果	The Fruits of Training	锻炼的成果	鍛鍊的成果				
101017007	あの子の罪	The Girl's Sin	她的罪孽	那女孩的罪行				
101017008	友達みたいに	Just like Friends	像朋友一样	像朋友一樣				
101017009	師匠の依頼	The Mentor's Request	师父的委托	師父的委託				
101017010	行為の責任	Responsibility for One's Actions	为行动负责	行為責任				
101017011	ベルク州への道のり・１	The Road to Berg 1	前往贝尔克州的旅途·1	前往貝魯克州的路途‧1				
101017012	ベルク州への道のり・２	The Road to Berg 2	前往贝尔克州的旅途·2	前往貝魯克州的路途‧2				
101017013	ベルク州への道のり・３	The Road to Berg 3	前往贝尔克州的旅途·3	前往貝魯克州的路途‧3				
101017014	戦闘の天才	Combat Genius	战斗天才	戰鬥天才				
101017015	州境に潜む魔物たち	Monsters at the Border	潜伏在州界的魔物们	潛伏在各州邊境的魔物們				
101017016	星と信仰	Stars and Faith	星星和信仰	星星與信仰				
101017017	世界の屋根を目指して・１	Toward the Roof of the World 1	朝着世界屋脊进发·1	朝世界屋脊出發‧1				
101017018	信じるべきは	What to Believe In	应该相信什么	應該相信的是				
101017019	世界の屋根を目指して・２	Toward the Roof of the World 2	朝着世界屋脊进发·2	朝世界屋脊出發‧2				
101017020	本への興味	An Interest in Books	对书本的兴趣	對書的興趣				
101017021	感謝の気持ち	Feelings of Gratitude	感谢之情	感謝的心				
101017022	世界の屋根を目指して・３	Toward the Roof of the World 3	朝着世界屋脊进发·3	朝世界屋脊出發‧3				
101017023	先客の存在	Someone Was Here First	捷足先登之人	先到的訪客				
101017024	霧を晴らすには	How to Clear the Mist	为了驱散雾气	讓濃霧散去的方法				
101017025	趣味の共有	Sharing Hobbies	分享爱好	共同愛好				
101017026	霧の中のティータイム	Tea Time in the Mist	雾中的茶点时间	霧中的下午茶時光				
101017027	ベルク大山脈	Berg Mountains	贝尔克大山脉	貝魯克大山脈				
101017028	ヨハナを追いかけて	Chasing Johanna	追逐约翰娜的脚步	追上約翰娜				
101017029	心配	Worry	担忧	擔心				
101017030	ヨハナを探して・１	Searching for Johanna 1	寻找约翰娜 1	尋找約翰娜‧1				
101017031	人質の価値	The Value of a Hostage	人质的价值	人質的價值				
101017032	ヨハナを探して・２	Searching for Johanna 2	寻找约翰娜 2	尋找約翰娜‧2				
101017033	決闘申し込み	Challenged to a Duel	决斗的战书	要求決鬥				
101017034	決闘に向かって	To the Duel	面对决斗	準備決鬥				
101017035	友達だから	Because We're Friends	因为是朋友	因為是朋友				
101017036	決闘！　レスナVSララ	Duel: Resna vs. Lara	决斗！蕾斯娜VS拉拉	決鬥！　蕾斯娜vs拉拉				
101017037	因縁	Tied Together	因缘	因緣				
101017038	獣化の脅威	The Threat of Beast Transformation	兽化的威胁	獸化的威脅				
101017039	対ジェロン	Showdown with Geron	对战杰隆	對上傑隆				
101017040	愛読書の真実	The Truth behind the Book	心爱之书的真相	愛書的真相				
101017041	当然の気持ち	Natural Emotions	理所当然的感情	理所當然的心情				
101017042	思いを受け入れて	Embracing Emotions	接受这份心意	接納想法				
101017043	二人の正体	Their True Identities	两人的真面目	兩人的真面目				
101017044	備えあれば	Prepared for Anything	有备而来	未雨綢繆				
101017045	一緒に働きませんか？	Shall We Work Together?	一起工作吧？	要不要一起工作？				
101017046	癒しの装い	Healing Attire	治愈人心的装扮	治癒裝束				
101017047	薬草を探して・１	Gathering Medicinal Herbs - 1	寻找药草·1	去找藥草‧1				
101017048	草陰かくれんぼ	Hide-and-Seek in the Grass	草丛捉迷藏	草叢捉迷藏				
101017049	薬草を探して・２	Gathering Medicinal Herbs - 2	寻找药草·2	去找藥草‧2				
101017050	不在の師匠	The Missing Mentor	师父不在	缺席的師父				
