id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
3340304	ソフィー【Pure Angel】火｜サポーター	"Sophie ""Pure Angel"" Fire | Supporter"	苏菲【Pure Angel】 火｜支援者	蘇菲【Pure Angel】火｜支援者	～戦い方～\n・スキル2で味方1人に、攻撃前、敵の火属性耐性をダウンさせる効果を付与！\n・バーストスキルで味方のWEAK攻撃時スキルダメージをアップし、敵を撃破！	- How to Fight -\n- Use Skill 2 to grant an ally the ability to reduce enemy's Fire resistance before attacking!\n- Use Burst Skill to boost allies' skill damage when attacking a weakness to quickly take out your enemies!	～战斗方法～\n·用技能2赋予1名我方攻击前降低敌人火属性耐性的效果！\n·用爆发技能来提升我方在发动WEAK攻击时的技能伤害，以击败敌人！	～戰鬥方法～\n‧在攻擊前，以技能2賦予我方1人使敵方火屬性耐性下降的效果！\n‧在我方WEAK攻擊時，以爆發技能使技能傷害上升，擊破敵人！
3500201	フィリス【Crystaler of Rose】氷｜サポーター	"Firis ""Crystaler of Rose"" Ice | Supporter"	菲利丝【Crystaler of Rose】 冰｜支援者	菲莉絲【Crystaler of Rose】冰｜支援者	・戦闘アイテム使用後、自身の攻撃で敵に「カチコチ」を超高確率で付与！\n・アビリティ“決戦装備シュヴァルツロゼ”の効果で、状態異常無効！\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	- After using a battle item, her attacks have a very high chance to inflict Brittle on enemies!\n- Her ability Final Battle Gear: Schwarz Rose makes her immune to all status effects!\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards.	·使用战斗道具后，自身攻击有超高概率赋予敌人“僵直”！\n·能力“决战装备漆黑蔷薇”具有使异常状态无效的效果！\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	‧使用戰鬥道具後，有超高機率以自身的攻擊賦予敵人「僵硬」！\n‧以能力「決戰裝備幽黑玫紅」的效果，使異常狀態無效！\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
3500202	フィリス【Crystaler of Rose】氷｜サポーター	"Firis ""Crystaler of Rose"" Ice | Supporter"	菲利丝【Crystaler of Rose】 冰｜支援者	菲莉絲【Crystaler of Rose】冰｜支援者	スキル2とバーストスキルで敵の全属性耐性をダウン！\nまたバーストスキルは、敵の与えるダメージをダウン！	Skill 2 and Burst Skill reduce all the resistances of enemies!\nBurst Skill also reduces damage dealt by enemies!	技能2和爆发技能可以使敌方的全属性耐性下降！\n爆发技能还可以使敌方造成的伤害下降！	以技能2與爆發技能降低敵人全屬性耐性！\n爆發技能還能降低敵人的給予傷害！
3500203	フィリス【Crystaler of Rose】氷｜サポーター	"Firis ""Crystaler of Rose"" Ice | Supporter"	菲利丝【Crystaler of Rose】 冰｜支援者	菲莉絲【Crystaler of Rose】冰｜支援者	〜戦い方〜\n戦闘アイテム使用後、スキル2やバーストスキルで敵全体に「カチコチ」を\n付与しながら、スキル効果で敵全体の全属性耐性を下げ、味方の攻撃をサポート！	- How to Fight -\nAfter using a battle item, support allies' attacks by using Skill 2 or Burst Skill to apply Brittle to all enemies while also reducing all enemies' resistances!	～战斗方法～\n使用战斗道具后，用技能2或爆发技能赋予敌方全体“僵直”，\n同时凭借技能效果降低敌方全体的全属性耐性，辅助我方攻击！	～戰鬥方法～\n使用戰鬥道具後，以技能2及爆發技能賦予敵方全體「僵硬」，\n並以技能效果降低敵方全體的全屬性耐性，支援我方的攻擊！
3740201	リディー【Witch of Rose】打｜ディフェンダー	"Lydie ""Witch of Rose"" Strike | Defender"	莉迪【Witch of Rose】 打击｜防御者	莉迪【Witch of Rose】打｜防禦者	・戦闘アイテム使用後、自身に「回避」を1回付与！（発動上限3回）\n・アビリティ“決戦装備シュヴァルツロゼ”の効果で、状態異常無効！\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	- After using a battle item, grants self Evasion! (MAX 3 times)\n- Her ability Final Battle Gear: Schwarz Rose makes her immune to all status effects!\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards.	·使用战斗道具后，赋予自身1次“回避”（最多发动3次）！\n·能力“决战装备漆黑蔷薇”具有使异常状态无效的效果！\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	‧使用戰鬥道具後，賦予自身「迴避」1次！（上限發動3次）\n‧以能力「決戰裝備幽黑玫紅」的效果，使異常狀態無效！\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
3740202	リディー【Witch of Rose】打｜ディフェンダー	"Lydie ""Witch of Rose"" Strike | Defender"	莉迪【Witch of Rose】 打击｜防御者	莉迪【Witch of Rose】打｜防禦者	スキル2は味方1人の受けるダメージをダウン！\nさらに味方全員のスキルダメージを強化！\nピンチな味方を守り、味方全員の攻撃を強化！	Skill 2 reduces the damage received by an ally, and also boosts all allies' skill damage!\nSave allies that are in trouble while also boosting their firepower!	技能2可以使我方1人所受伤害下降！\n还可以强化我方全体的技能伤害！\n守护情况危急的我方，强化我方全体的攻击！	技能2會降低我方1人的所受傷害！\n還能強化我方全體的技能傷害！\n保護陷入危機的我方，強化我方全體的攻擊！
3740203	リディー【Witch of Rose】打｜ディフェンダー	"Lydie ""Witch of Rose"" Strike | Defender"	莉迪【Witch of Rose】 打击｜防御者	莉迪【Witch of Rose】打｜防禦者	バーストスキルは、自身に\n「受けるダメージ-100%」付与！\n味方全員に「全体攻撃から受けるダメージ-100%」付与！	Burst Skill reduces own damage received by 100% and reduces all allies' damage received from attacks that target all allies by 100%!	爆发技能赋予自身“所受伤害-100%”！\n赋予我方全体“所受全体攻击伤害-100%”！	爆發技能會賦予自身「所受傷害-100%」！\n賦予我方全體「所受全體攻擊傷害-100%」！
3740204	リディー【Witch of Rose】打｜ディフェンダー	"Lydie ""Witch of Rose"" Strike | Defender"	莉迪【Witch of Rose】 打击｜防御者	莉迪【Witch of Rose】打｜防禦者	〜戦い方〜\n・戦闘アイテムを使用して、敵の攻撃を回避！\n・バーストスキルで味方の防御を固め、敵の攻撃に抵抗しよう！	- How to Fight -\n- Use a battle item to evade enemies' attacks!\n- Use Burst Skill to improve allies' defenses and withstand enemy attacks!	～战斗方法～\n·使用战斗道具，回避敌方攻击！\n·使用爆发技能强化我方防御，抵抗敌方攻击！	～戰鬥方法～\n‧使用戰鬥道具，迴避敵人的攻擊！\n‧以爆發技能加強我方的防禦，抵抗敵人的攻擊！
3750201	スール【Ranger of Rose】突｜アタッカー	"Suelle ""Ranger of Rose"" Stab | Attacker"	苏瑞【Ranger of Rose】 突刺｜攻击者	蘇瑞【Ranger of Rose】突｜攻擊者	・戦闘アイテム使用後、自身の攻撃で敵を1ターン遅らせる！(発動上限3回)\n・アビリティ“決戦装備シュヴァルツロゼ”の効果で、状態異常無効！\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	"- After using a battle item, the next attack against an enemy delays their turn by 1 turn! (MAX 3 times)\n- Her ability ""Final Battle Gear: Schwarz Rose"" makes her immune to all status effects!\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards."	·使用战斗道具后，自身攻击可使敌方推迟1回合（最多发动3次）！\n·能力“决战装备漆黑蔷薇”具有使异常状态无效的效果！\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	‧使用戰鬥道具後，以自身攻擊使敵人行動回合推遲1回合！（發動上限為3次）。\n‧使用能力「決戰裝備幽黑玫紅」的效果，使異常狀態無效！\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
3750202	スール【Ranger of Rose】突｜アタッカー	"Suelle ""Ranger of Rose"" Stab | Attacker"	苏瑞【Ranger of Rose】 突刺｜攻击者	蘇瑞【Ranger of Rose】突｜攻擊者	・スキル1はアイテムゲージを10%回復！\n・スキル2は自身に「回避(確率100%)」を1回付与！	- Skill 1 restores the item gauge by 10%!\n- Skill 2 grants Evasion (100% chance) to self for 1 turn!	·技能1可恢复10%的道具槽！\n·技能2可赋予自身1次“回避（概率100%）”！	‧技能1將回復道具量表10%！\n‧技能2將賦予自身「迴避（機率100%）」1次！
3750203	スール【Ranger of Rose】突｜アタッカー	"Suelle ""Ranger of Rose"" Stab | Attacker"	苏瑞【Ranger of Rose】 突刺｜攻击者	蘇瑞【Ranger of Rose】突｜攻擊者	バーストスキルは自身のHPが高いほど、この攻撃のダメージアップ！\nHPが満タンの時は、ダメージ100%アップ！\nさらに攻撃前、自身に「スキルダメージ+50%」を付与！(上限100%)	Burst Skill deals more damage the higher own HP is!\nBoosts damage by 100% when HP is full!\nBefore attacking, boosts own skill damage by 50%! (MAX 100%)	自身HP越高，爆发伤害造成的伤害越高！\nHP最大时，伤害提升100%！\n还可在攻击前赋予自身“技能伤害+50%”（上限100%）！	爆發技能為自身的HP越高，此次攻擊的傷害越高！\nHP全滿時，傷害上升100%！\n並且在攻擊前，賦予自身「技能傷害+50%」！（上限100%）。
3750204	スール【Ranger of Rose】突｜アタッカー	"Suelle ""Ranger of Rose"" Stab | Attacker"	苏瑞【Ranger of Rose】 突刺｜攻击者	蘇瑞【Ranger of Rose】突｜攻擊者	〜戦い方〜\n自身に「回避」を付与し、HPが多い状態を維持してバーストスキルで攻撃！\n戦闘アイテムを使用後、攻撃して敵の行動を1ターン遅らせよう！	- How to Fight -\n- Grant Evasion to self to preserve HP, then attack with Burst Skill!\n- After using battle items, attack the enemy to delay their turn by 1 turn!	～战斗方法～\n赋予自身“回避”，维持HP较多的状态发动爆发技能！\n使用战斗道具后，用攻击使敌人的行动推迟1回合吧！	～戰鬥方法～\n賦予自身「迴避」，維持HP較多的狀態使用爆發技能攻擊！\n使用戰鬥道具後，攻擊敵人使其行動回合推遲1回合！
3990201	ライザ【Master's Right-Hand】 斬｜ブレイカー	"Ryza ""Master's Right-Hand"" Slash | Breaker"	莱莎【Master's Right-Hand】 斩击｜破坏者	萊莎【Master's Right-Hand】 斬｜破壞者	・WEAK攻撃時、ブレイクダメージをアップ\n・スキル2は敵全体の斬耐性をダウン\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	- Boosts stun damage when attacking a weakness.\n- Skill 2 reduces the Slash resistance of all enemies.\nNote: Trial battles are played with a max level, fully awakened party with\nfully unlocked Growboards.	·发动WEAK攻击时， 破防伤害提升\n·技能2使敌方全体斩击耐性下降\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	‧WEAK攻擊時，使破防傷害上升。\n‧技能2可降低敵方全體的斬耐性。\n※試玩戰鬥為達到Lv.最大值、覺醒階段MAX且成長星圖完全解鎖時的狀態。
3990202	ライザ【Master's Right-Hand】 斬｜ブレイカー	"Ryza ""Master's Right-Hand"" Slash | Breaker"	莱莎【Master's Right-Hand】 斩击｜破坏者	萊莎【Master's Right-Hand】 斬｜破壞者	バーストスキルの「強制ブレイク」効果で\n確実に敵をブレイクさせよう！	Use the forced stun effect of the Burst Skill to ensure a stun on the enemy!	用爆发技能的“强制破防”效果\n让敌人破防吧！	利用爆發技能的「強制破防」效果，\n讓敵人確實破防！
3990203	ライザ【Master's Right-Hand】 斬｜ブレイカー	"Ryza ""Master's Right-Hand"" Slash | Breaker"	莱莎【Master's Right-Hand】 斩击｜破坏者	萊莎【Master's Right-Hand】 斬｜破壞者	〜戦い方〜\n・全体攻撃で全体のブレイクゲージを削ろう！\n・ブレイクゲージが多い強敵はバーストスキルでブレイク！	- How to Fight -\n- Use all-target attacks to reduce the stun gauges of all enemies!\n- For powerful enemies with large stun gauges, stun them using the Burst Skill!	～战斗方法～\n·用全体攻击来削减全体的破防槽吧！\n·用爆发技能来使破防槽多的强敌破防！	～戰鬥方式～\n‧利用全體攻擊削減全體的破防量表！\n‧破防量表高的強敵就用爆發技能破防！
3990301	ライザ【Blooming Energy】風｜ブレイカー	"Ryza ""Blooming Energy"" Air | Breaker"	莱莎【Blooming Energy】 风｜破坏者	萊莎【Blooming Energy】風｜破壞者	"アビリティ""ねこさんチーム""の効果で、マイナスパネル無効！\nプラスパネルから受ける効果量を10％アップ！\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です"	"The ability ""Kitty Cat Team"" grants her immunity to negative panels, while also boosting the potency of the positive panels she uses by 10%!\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards."	能力“猫猫小队”的效果，可以使负面面板无效！\n来自正面面板的效果量提升10%！\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	以「貓咪隊」的能力效果使減弱面板無效！\n來自加強面板的效果量上升10％！\n※試玩戰鬥為已達Lv.最大值、覺醒階段MAX且成長星圖全解鎖的狀態。
3990302	ライザ【Blooming Energy】風｜ブレイカー	"Ryza ""Blooming Energy"" Air | Breaker"	莱莎【Blooming Energy】 风｜破坏者	萊莎【Blooming Energy】風｜破壞者	・敵をブレイクすると、アビリティで味方の強化パネル全てを強化+パネルに強化！\n・スキル2は攻撃前、敵全体に「風属性耐性-25%」を付与する全体攻撃！\n　さらに攻撃後、敵全体の受ける魔法攻撃ダメージも35%アップ！	- Ability converts all allies' boost panels into boost+ panels when stunning an enemy!\n- Skill 2 reduces all enemies Air resistance by 25% before attacking them! Also, after attacking, boosts magic attack damage received by all enemies by 35%!	·使敌人破防后，能力可将我方强化面板全部强化为强化+面板！\n·技能2是可在攻击前赋予敌方全体“风属性耐性-25%”的全体攻击！\n　攻击后，还可使敌方全体所受魔法攻击伤害提升35%！	‧使敵人破防時，以角色能力將我方所有強化面板強化為強化+面板！\n‧技能2在攻擊前，將賦予敵方全體「風屬性耐性-25%」，並進行全體攻擊！\n攻擊後，敵方全體的所受魔法攻擊傷害還會上升35%！
3990303	ライザ【Blooming Energy】風｜ブレイカー	"Ryza ""Blooming Energy"" Air | Breaker"	莱莎【Blooming Energy】 风｜破坏者	萊莎【Blooming Energy】風｜破壞者	バーストスキルは\n敵の受ける魔法攻撃ダメージを50%アップ！\nまたブレイクすると、魔攻が最も高い味方1人に「魔攻+50%」を付与！	Burst Skill boosts magic attack damage received by enemies by 50%!\nPlus, if the skill stuns an enemy, it also boosts the M. ATK of the ally with the highest M. ATK by 50%!	爆发技能会使敌方所受魔法攻击伤害提升50%！\n目标破防时，赋予魔攻最高的1名我方“魔攻+50%”！	爆發技能可使敵人所受魔法攻擊傷害上升50%！\n另外，破防後將賦予\n我方魔攻最高的1人「魔攻+50%」！
3990304	ライザ【Blooming Energy】風｜ブレイカー	"Ryza ""Blooming Energy"" Air | Breaker"	莱莎【Blooming Energy】 风｜破坏者	萊莎【Blooming Energy】風｜破壞者	〜戦い方〜\nスキル2やバーストスキルを駆使し、味方の魔法攻撃を強化！\n敵をブレイクして味方に強化+パネルを獲得させ、さらに攻撃を強化！	- How to Fight -\n- Use Skill 2 and Burst Skill to boost allies' magic attack power!\n- Stun enemies to upgrade allies' panels into boost+ panels for even more attack power!	～战斗方法～\n使用技能2或爆发技能，强化我方的魔法攻击！\n使敌方破防，让我方获得强化+面板，进一步强化攻击！	～戰鬥方法～\n使用技能2或爆發技能，強化我方的魔法攻擊！\n使敵人破防讓我方獲得強化+面板，並且強化攻擊！
3990401	ライザ【Sunlit Beach】氷｜アタッカー	"Ryza ""Sunlit Beach"" Ice | Attacker"	莱莎【Sunlit Beach】 冰｜攻击者	萊莎【Sunlit Beach】冰｜攻擊者	スキル2は敵全体の氷属性耐性ダウン！またスキル2はスキルランプを持ち、\n2個点灯していると、この攻撃の貫通力100アップ！(※スキルランプは全て消灯)\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	Skill 2 reduces all enemies' Ice Resistance! Skill 2 has 2 charge indicators, and if all indicators are charged, boosts the penetration of this attack by 100! (Note: All charge indicators will reset after activation.)\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards.	技能2可以让敌方全体的冰属性耐性下降！另外，技能2拥有技能灯机制，\n点亮2个技能灯，此攻击的穿透力将会提升100！（※之后技能灯将全部熄灭）\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	技能2會使敵方全體的冰屬性耐性下降！此外技能2具有技能燈，\n點亮2盞燈時，該攻擊的貫穿力上升100！（※技能燈將全部熄滅。）\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
3990402	ライザ【Sunlit Beach】氷｜アタッカー	"Ryza ""Sunlit Beach"" Ice | Attacker"	莱莎【Sunlit Beach】 冰｜攻击者	萊莎【Sunlit Beach】冰｜攻擊者	貫通力とは\n貫通力に応じて敵の防御力や被ダメージDOWN状態を\n一部無視して攻撃できる！	What is Penetration?\nPenetration allows attacks to partially ignore enemy defense and damage reduction statuses based on the amount of penetration!	关于穿透力\n根据穿透力，进行攻击时会无视\n部分敌方防御力以及所受伤害下降状态！	何謂貫穿力。\n根據貫穿力，可無視敵人的部分防禦力\n和所受傷害下降狀態，進行攻擊！
3990403	ライザ【Sunlit Beach】氷｜アタッカー	"Ryza ""Sunlit Beach"" Ice | Attacker"	莱莎【Sunlit Beach】 冰｜攻击者	萊莎【Sunlit Beach】冰｜攻擊者	・アビリティで、バトル開始時にスキル2のスキルランプが2個点灯！\n・スキル2のスキルランプは、点灯数が2個未満の時、スキル2で攻撃したり、\n　戦闘アイテムを使用後、スキルランプが1個点灯！	- Has an ability that lights up 2 charge indicators on Skill 2 at the start of battle!\n- If Skill 2 has less than 2 charge indicators lit, they can be lit by attacking with Skill 2 or using battle items!	·通过能力，战斗开始时将点亮2个技能2的技能灯！\n·技能2的技能灯点亮数量不足2时，用技能2攻击\n　或使用战斗道具就能点亮1个技能灯！	‧戰鬥開始時，以角色能力點亮技能2的2盞技能燈！\n‧技能2的技能燈在亮燈數未滿2時，以技能2攻擊\n　或使用戰鬥道具後，即可點亮1盞技能燈！
3990404	ライザ【Sunlit Beach】氷｜アタッカー	"Ryza ""Sunlit Beach"" Ice | Attacker"	莱莎【Sunlit Beach】 冰｜攻击者	萊莎【Sunlit Beach】冰｜攻擊者	バーストスキルは\nこの攻撃の貫通力200アップ！\nさらに攻撃前、自身に「スキルダメージ+50%」を付与！(上限100%)	Burst Skill boosts the attack's penetration by 200 and also boosts own skill damage by 50% before the attack! (MAX 100%)	爆发技能可使此攻击的穿透力提升200！\n还可在攻击前赋予自身“技能伤害+50%”（上限100%）！	爆發技能\n使該攻擊的貫穿力上升200！\n進一步攻擊前，賦予自身「技能傷害+50%」！（上限100%）。
3990405	ライザ【Sunlit Beach】氷｜アタッカー	"Ryza ""Sunlit Beach"" Ice | Attacker"	莱莎【Sunlit Beach】 冰｜攻击者	萊莎【Sunlit Beach】冰｜攻擊者	〜戦い方〜\n・スキル2で攻撃したり、戦闘アイテムを使ってスキル2のスキルランプを点灯しよう！\n・バーストスキルやスキル2の貫通力アップを駆使し、敵を殲滅！	- How to Fight -\n- Attack with Skill 2 or use battle items to light up the charge indicators on Skill 2!\n- Make use of the boosted penetration on Burst Skill and Skill 2 to defeat enemies!	～战斗方法～\n·用技能2攻击或使用战斗道具点亮技能2的技能灯吧！\n·运用爆发技能或技能2的穿透力提升效果歼灭敌人！	～戰鬥方法～\n‧以技能2攻擊，或使用戰鬥道具來點亮技能2的技能燈吧！\n‧運用爆發技能或技能2的貫穿力上升來殲滅敵人！
3990501	ライザ【Brave Blaze】打｜ブレイカー	"Ryza ""Brave Blaze"" Strike | Breaker"	莱莎【Brave Blaze】 打击｜破坏者	萊莎【Brave Blaze】打｜破壞者	スキル1は攻撃後、自身に「ブレイクダメージ+40%」を1回行動終了するまで付与！\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	After attacking with Skill 1, boosts own stun damage by 40% for 1 turn!\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards.	技能1在攻击后赋予自身“破防伤害+40%”，1次行动结束后失效！\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	技能1在攻擊後，賦予自身「破防傷害+40%」，直到行動結束1次為止！\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
3990502	ライザ【Brave Blaze】打｜ブレイカー	"Ryza ""Brave Blaze"" Strike | Breaker"	莱莎【Brave Blaze】 打击｜破坏者	萊莎【Brave Blaze】打｜破壞者	スキル2は攻撃後、対象に「受ける物理攻撃ダメージ+15%」を付与！(上限30%)\nこのスキル使用前にタイムラインに並んでいる次の味方のパネル1つを、\n強化パネルに変換もしくは生成！(バーストパネル除く)	After attacking with Skill 2, boosts target's physical attack damage received by 15% (MAX 30%) and converts the panel of the next ally in turn order at the time of skill use into a boost panel! (Excludes burst panels)	技能2在攻击后，赋予目标“所受物理攻击伤害+15%”（上限30%）！\n将使用此技能前的时间条上下一个我方面板\n变换或生成为强化面板！（爆发面板除外）	技能2在攻擊後，賦予目標「所受物理攻擊傷害+15%」！（上限30%）\n使用該技能前將時間條上排列的下一個我方面板\n轉換或形成強化面板！（爆發面板除外）
3990503	ライザ【Brave Blaze】打｜ブレイカー	"Ryza ""Brave Blaze"" Strike | Breaker"	莱莎【Brave Blaze】 打击｜破坏者	萊莎【Brave Blaze】打｜破壞者	バーストスキルは攻撃後、対象に「受ける物理攻撃ダメージ+50%」を3回攻撃を受けるまで付与！さらに敵をブレイクできると、物攻が最も高い味方1人に「物攻+50%」を1回行動終了するまで付与！	After attacking with Burst Skill, boosts target's physical attack damage received by 50% for 3 attacks, and when it stuns the enemy, boosts P. ATK of the ally with the highest P. ATK by 50% for 1 turn!	爆发技能在攻击后，赋予目标“所受物理攻击伤害+50%”，受到3次攻击后失效！如果使目标破防，赋予物攻最高的1名我方“物攻+50%”，1次行动结束后失效！	爆發技能在攻擊後，賦予目標「所受物理攻擊傷害+50%」，直到受3次攻擊為止！並且使敵人破防時，賦予我方物攻最高的1人「物攻+50%」，直到行動結束1次為止！
3990504	ライザ【Brave Blaze】打｜ブレイカー	"Ryza ""Brave Blaze"" Strike | Breaker"	莱莎【Brave Blaze】 打击｜破坏者	萊莎【Brave Blaze】打｜破壞者	～戦い方～\n・スキル2やバーストスキルで、敵の受ける物理攻撃ダメージをアップ！\n・バーストスキルで物攻が最も高い味方の攻撃をサポート！	- How to Fight -\n- Use Skill 2 and Burst Skill to boost the physical attack damage that enemies receive!\n- Use Burst Skill to support the attacks of the ally with the highest P. ATK!	～战斗方法～\n·用技能2或爆发技能提升敌人所受物理攻击伤害！\n·用爆发技能协助物攻最高的我方攻击！	～戰鬥方法～\n‧以技能2或爆發技能使敵人的所受物理攻擊傷害上升！\n‧以爆發技能支援物攻最高的我方的攻擊！
4000201	クラウディア【Fragrant Elegance】雷｜サポーター	"Klaudia ""Fragrant Elegance"" Bolt | Supporter"	科洛蒂娅【Fragrant Elegance】 雷｜支援者	科洛蒂婭【Fragrant Elegance】雷｜支援者	アビリティで味方全員の与えるマイナス効果量を15%アップ！\n味方全員の魔攻も15%アップ！\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	The ability boosts the potency of all negative effects your party inflicts by 15%! Their M. ATK is boosted by 15%, too!\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards.	·能力可使我方全体给予的负面效果量提升15%！\n·并使我方全体魔攻提升15%！\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	以角色能力使我方全體賦予減弱效果量上升15%！\n同時使我方全體的魔攻上升15%！\n※試玩戰鬥為已達Lv.最大值、覺醒階段MAX且成長星圖全解鎖的狀態。
4000202	クラウディア【Fragrant Elegance】雷｜サポーター	"Klaudia ""Fragrant Elegance"" Bolt | Supporter"	科洛蒂娅【Fragrant Elegance】 雷｜支援者	科洛蒂婭【Fragrant Elegance】雷｜支援者	スキル2は敵にマイナス効果を付与できる、攻撃をしないスキル！\n敵全体の与えるダメージをダウンし、\nさらに「受ける魔法攻撃ダメージ+30%」を2回攻撃を受けるまで付与！(上限4個)	Skill 2 deals no damage, but inflicts enemies with negative effects!\nIt reduces the damage that enemies deal, while also boosting the magic attack damage they receive by 30% for the next 2 attacks they take! (MAX 4 times)	技能2不会攻击，但可以赋予敌人负面效果。\n此技能可以使敌方全体造成的伤害下降，\n并赋予“所受魔法攻击伤害+30%”，受到2次攻击后失效！（上限4层）	技能2是不會發動攻擊，但可賦予敵方減弱效果的技能！\n不僅能降低敵方全體的給予傷害，\n還能賦予「所受魔法攻擊傷害+30%」，直到受2次攻擊為止（上限4個）！
4000203	クラウディア【Fragrant Elegance】雷｜サポーター	"Klaudia ""Fragrant Elegance"" Bolt | Supporter"	科洛蒂娅【Fragrant Elegance】 雷｜支援者	科洛蒂婭【Fragrant Elegance】雷｜支援者	バーストスキルは\n味方全員に「強化系パネルから受ける効果量+100%」を付与！(重複不可)\n強化系パネルを獲得すると得られるスキルダメージアップの効果量をアップ！	Her Burst Skill increases the buff effects all allies receive from boost-type panels by 100%! (Cannot be stacked) Using a boost-type panel will boost the potency of the skill damage buff!	爆发技能可以赋予我方全体\n“所受强化系面板效果量+100%”！（不可重复）\n获得强化类面板时，技能伤害提升效果量提升！	爆發技能可賦予我方全體\n「來自強化系面板的效果量+100%」（不可重複）！\n可使獲得強化系面板後帶來的技能傷害上升效果量上升！
4000204	クラウディア【Fragrant Elegance】雷｜サポーター	"Klaudia ""Fragrant Elegance"" Bolt | Supporter"	科洛蒂娅【Fragrant Elegance】 雷｜支援者	科洛蒂婭【Fragrant Elegance】雷｜支援者	〜戦い方〜\n・バーストスキルで味方の強化系パネルを獲得したときの強化効果量をアップ！\n・スキル2で敵を弱体化し、味方の魔法攻撃を浴びせよう！	- How to Fight -\n- Increase the potency of the buff effects allies receive from boost-type panels with Burst Skill!\n- Weaken enemies with Skill 2, then have allies slam them with magic attacks!	～战斗方法～\n·使用爆发技能使我方获得的强化类面板强化效果量提升！\n·使用技能2削弱敌人后，我方可趁机发动魔法攻击！	～戰鬥方法～\n‧以爆發技能提升我方獲得強化系面板時的強化效果量！\n‧以技能2將敵方弱體化，再用我方隊員發動魔法攻擊進攻吧！
4000301	クラウディア【Moonlit Beach】氷｜ブレイカー	"Klaudia ""Moonlit Beach"" Ice | Breaker"	科洛蒂娅【Moonlit Beach】 冰｜破坏者	科洛蒂婭【Moonlit Beach】冰｜破壞者	スキル2は敵全体の受ける魔法攻撃ダメージをアップ！またスキル2はスキルランプを持ち、\n2個点灯時、魔攻が最も高い味方の魔攻アップ！（※スキルランプは全て消灯）\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	Skill 2 boosts all enemies' magic attack damage received! Skill 2 has 2 charge indicators, and if all indicators are charged, boosts the M. ATK of the ally with the highest M. ATK! (Note: All charge indicators will reset after activation.)\nNote: Trial battles are played with a max level, fully awakened party with fully unlocked Growboards.	技能2可以让敌方全体的所受魔法攻击伤害提升！另外，技能2存在技能灯机制，\n点亮2个技能灯时，魔攻最高的我方魔攻提升！（※之后技能灯将全部熄灭）\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	技能2可使敵方全體所受魔法攻擊傷害上升！此外技能2具有技能燈，\n點亮2盞燈時，魔攻最高的我方魔攻上升！（※技能燈將全部熄滅）。\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
