id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
30027	一日姉妹の休日	Sisters for a Day	一日姐妹的休息日	一日姊妹的假日	「ねえ、アーシャ！　今日一日、アタシのお姉ちゃんになってくれる？」\n「うふふ、いいですよ。でも、何をすればいいんでしょう？」\nもし姉がいたらやってほしいこと。早速、イザナは目いっぱい甘えさせてもらうのだった。	"""Ayesha! Can you be my big sister for today?""\n""Haha, of course. What would you like me to do?""\nThere are so many things Izana would like to try if she had an older sister. She took the opportunity to indulge to her heart's content."	“我说，爱夏！今天你能当一天我的姐姐吗？”\n“呵呵呵，可以啊。那你想要我做什么呢？”\n如果有姐姐的话想要她做什么？伊札娜选择立刻去向她尽情撒娇。	「我說啊，愛夏！今天妳願意當我一天的姊姊嗎？」\n「呵呵，可以呀。不過，我該做些什麼好呢？」\n如果有姊姊，會希望她對自己做的事。伊札娜馬上就盡情撒嬌了。
30028	私たちのマスターピース	Our Masterpiece	我们的伟大画作	我們的傑作	「――よし、完成！　ねえリディー、見て！」\n色々な苦しみや過ち、悲しみを乗り越えた先に掴んだ二人の幸せ。\n「わあ……！　素敵な絵だね、スーちゃん」\nこの先も、二人は明るい未来を創り出してゆくのだろう。	"""All done! Lydie, look!""\nHappiness gained at long last, after all sorts of hardships, mistakes, and sorrows.\n""Wow! That's a beautiful painting, Sue.""\nThe twins will continue to paint a bright future together."	“——好，完成了！莉迪，你看！”\n姐妹二人在克服无数痛苦、失败和悲伤后，获得了她们的幸福。\n“哇……！好漂亮的画，小苏。”\n今后她们也会继续创造光明的未来吧。	「──好了，完成！莉迪，妳看！」\n克服種種痛苦、失敗與悲傷後兩人獲得了幸福。\n「哇……！好漂亮的畫喔，小蘇。」\n從今往後，她們也將開創出光明的未來吧。
30029	冒険は新天地へ	Adventure to New Horizons	前往新世界的冒险	前往新天地的冒險	見知らぬ世界で目覚めたとしても――その空に月\nが２つ浮かんでいても、ライザの好奇心は不安にまさった。初めて見る素材や、これまでにない\n出会いに、ライザの胸がときめく日々は続く。\n何もかもが異なる世界のようでも、冒険の予兆に\n満ちたこの空気はあの夏に似ていた。	Even if she awakens in an unknown world—even if there are two moons floating in the sky—Ryza's curiosity always outweighs her anxiety. Each day is filled with excitement for Ryza as she finds new materials she has never seen before and meets new faces in her adventures. Even if the world seems entirely different, the air, filled with the promise of adventure, is just like that summer.	睁开双眼发现自己身在陌生的世界，这里的空中竟然挂着两个月亮。\n尽管如此，莱莎的好奇还是战胜了恐惧。\n发现见所未见的素材、认识本应不可能相遇的朋友，莱莎生活的每一天都充满了刺激。\n身在与过去截然不同的世界，这种仿佛时刻都可能开始冒险的气氛却让她想起了那个夏天。	即使在不認識的世界醒來──\n即使夜空懸掛著兩輪明月，萊莎的好奇心依舊勝過了不安。\n初次看見的素材以及前所未有的相遇，讓萊莎每一天都感到相當雀躍。\n這個世界的一切似乎與過往的世界都不同，但處處充滿冒險的氛圍，與那年夏天十分類似。
30030	新発見は止まらない	Endless Discoveries	接连不断的新发现	源源不絕的新發現	「クラウディア。ねぇ、あれ見て！」\n「うん！　面白いね、ライザ」\n親友同士の会話に、リラとアンペルは怪訝な顔。\nアンペルが二人に声をかける。\n「お前たちには何が見えてるんだ？」\n「「それは秘密！」」	"""Klaudia, look at that!""\n""Wow, Ryza! That's really interesting.""\nLila and Empel look on with confused expressions as the two best friends talk.\nEmpel then asks them, ""What exactly are you two looking at?""\n""That's our secret!"""	“科洛蒂娅，快看那个！”\n“我看到了！好有趣啊，莱莎。”\n莉拉和安佩尔诧异地看着这对好朋友聊得热火朝天。\n“你们在看什么？”\n安佩尔向两人问道。\n“不告诉你！”两人异口同声地回答。	「科洛蒂婭，妳看那個！」\n「嗯！萊莎，真有趣啊！」\n這兩位好友的對話，\n讓莉拉和安佩爾露出驚訝的表情。\n安佩爾出聲詢問兩人：\n「妳們看見了什麼？」\n「這是秘密！」
30031	星誕祭の夜に	Starbirth Festival Night	星诞祭之夜	在星誕祭的夜晚	「次はあっちの人たちにプレゼントを！」\n神聖な夜、街中の人たちにプレゼントを配る。\nそれはレスナが思い描いた、理想である星誕の使者。\nそんな姿を夢見ながら、彼女は今できることを１つ１つやっていくのだった。 	"""Let's go give presents to those people next!""\nSpreading joy by handing out presents to everyone in town on the sacred night is what Resna considers to define the ideal Starbirth Envoy. With that dream driving her actions, she's committed to doing what she can, one step at a time."	“接下来要去给那边的人们送礼物！”\n在神圣之夜为街上的人们发放礼物。\n那是蕾斯娜心目中理想的星诞使者。\n她将这个目标铭记在心，一件一件地做着力所能及的事。	「接下來要把禮物發送給那邊的人們！」\n在神聖的夜裡，給城鎮的人們分送禮物。\n這是蕾斯娜心目中理想的星誕使者。\n她夢想著那樣風采的同時，一件件地完成了自己目前能辦到的事。
30032	星の導きで運命を辿る者	Destined by the Stars	被星星指引命运之人	在星之導引下追尋命運之人	月明かりに照らされるのは、\n果てなき夢を抱く錬金術士と、\n失った記憶を探し求める戦士。\n彼女たちが辿るのは星に導かれた運命か、\nあるいは――	Bathed in the moonlight are an alchemist who harbors endless dreams and a warrior in search of her lost memories. Is the path they tread one guided by the stars? Or perhaps...	月光照耀着怀抱无尽梦想的炼金术士\n和寻找失去的记忆的战士。\n她们走上的是星星指引的命运之路吗？\n亦或是——	月光照耀在\n懷抱無盡夢想的鍊金術士，\n與尋找自己喪失的記憶的戰士身上。\n她們所追尋的是受星辰引導的命運，\n又或者是──
30033	月夜に暗躍する漆黒の影	Ebony Shadows of a Moonlit Night	在月夜中策动的漆黑之影	月夜下暗中活動的漆黑影子	月明かりに照らされるのは、\n渇望に魅入られた錬金術士たちと、\n鴉の名を与えられた監視者。\n彼らは世界の陰に暗躍する仇敵か、\nあるいは――	Bathed in the moonlight are alchemists entranced by a hunger, and a watcher given the name of Crow. Are they the dark foes lurking in the world's shadows? Or perhaps...	月光照耀着醉心于欲望的炼金术士\n和被赋予鸦之名的监视者。\n他们是在世界阴暗面活动的仇敌吗？\n亦或是——	月光照耀在\n被欲望迷惑了心神的鍊金術士們，\n與被賦予烏鴉之名的監視者身上。\n他們是在世界背後暗中活動的仇敵，\n又或者是──
30034	冒険者たちの羽休め	Adventurer's Feathered Respite	冒险者们的短暂休整	冒險者們的片刻休息	一休みするライザの肩に、鮮色の小鳥が留まる。\n「ん？　あなたも休憩？」\n大地を踏みしめる冒険者と空を羽ばたく冒険者。\n大自然の中、両者はひとときだけ身を寄せ合う。\nライザが再び発つ気分になるのと同時に、小鳥は\n軽やかに飛び立っていった。	"A brightly colored bird alights on Ryza's shoulder as she stops for a moment's respite.\n""Hm? Are you taking a break too?""\nThere are adventurers who walk the earth, and there are adventurers who soar through the skies, but sometimes, in the midst of nature, their adventures can come together for just a moment.\nJust as Ryza feels ready to set off again, the bird also gently takes off into the air."	在莱莎稍作休息的时候，有着漂亮羽毛的小鸟停在了她的肩头。\n“嗯？你也想休息一下吗？”\n脚踏大地行走四方的冒险者与挥动翅膀翱翔天空的冒险者。\n这是两个在大自然中偶遇的冒险者相互依偎的一刻。\n正当莱莎准备继续上路的时候，\n小鸟也轻盈地展翅飞走了。	毛色鮮豔的小鳥停在小憩中的萊莎肩上。\n「嗯？你也要休息嗎？」\n在陸地上跋涉的冒險者與在天空中翱翔的冒險者。\n大自然中的雙方僅在此時此刻互相依偎。\n當萊莎打算繼續前進時，\n小鳥輕巧地飛走了。
30035	新春に舞い踊る	Dance into the New Year	于新春起舞	在新年起舞	笛の調べやユーディーが響かせる銅鑼の音に合わせ、ヴァレリアは流麗な舞を演じてみせる。 \n「こんな動きでいいのかしら？」 \n「分かんないけど……とっても楽しいね！」 \n年の始まりから訪れた愉快な時間が、騒がしく楽しい１年になることを予感させた。	"Valeria dances gracefully to the melody of the flutes and the gong played by Judie.\n""Is this the right way to dance?""\n""Not sure... but as long as it's fun!""\nThis delightful start to the year promises a lively and joyful year ahead."	伴随着笛子的旋律与优蒂奏响的铜锣声，瓦莱莉娅跳起了优美的舞蹈。\n“跳成这样可以吗？”\n“虽然不确定……但我觉得很开心！”\n新年伊始的愉快时光预示着今年会是热闹快乐的一年。	瓦萊莉婭配合笛子的曲調及優蒂敲奏的鑼聲，表演了一段流暢而優雅的舞蹈。 \n「這樣跳可以嗎？」\n「不知道……不過好好玩！」\n新年初始迎來的愉快時光讓人有種預感，這將是熱鬧又快樂的一年。
30036	初売りですよ！	New Year Sale!	新年特卖！	新年首賣來囉！	「さぁさぁ、お安くなってますよ！」\n年の初めは絶好の商機だ。\nレスナとシャリステラも白衣と緋袴を纏い、熱心に呼び込みをする。\n想いを込めて作った品が、人々を万福に導くことを祈って。	"""Step right up! Everything's on sale!""\nThe beginning of the year is a great time to do business. Wearing white and scarlet hakama, Resna and Shallistera energetically promote their wares, hoping their heartfelt creations will bring good health and happiness to many."	“瞧一瞧看一看，很实惠哦！”\n年初是行商的良机。\n蕾斯娜与夏莉丝堤拉穿上白衣红袴，热情地揽起了客。\n愿倾注心意制作的物品能引领人们走向幸福。	「快來看看，便宜特價喔！」\n年初首賣是個絕佳的商機。\n蕾斯娜和夏莉絲堤菈穿上一身巫女白衣與緋袴，起勁地招攬著客人。\n她們祈禱這些飽含真摯心意的作品，能庇佑人們萬事如意。
30037	侮るなかれ！	Don't Underestimate Me!	别小看人！	不可小覷！	「やれやれ、話し合いに応じてくれないのなら仕方ないか――」\nロマンが剣の柄に手をかけると同時に、背後のマリオンも銃を抜く。\n敵を目前にした時、二人は普段からは想像もできない気迫を見せるのだ。	"""Oh well. If they won't talk, I guess we have no choice...""\nJust as Roman reaches for his sword, Marion draws her weapon right behind him. In the face of danger, they show resolve you would never expect from their usual demeanor."	“唉，既然说不通就只有先礼后兵了——”\n罗曼的手握上剑柄，身后的玛丽翁也拔出了枪。\n当面对敌人时，两个人释放出与平时相去甚远的气势。	「真是的，既然不肯跟我談談，那就沒辦法了──」\n羅曼把手搭向劍柄的同時，背後的瑪麗翁也拔出了槍。\n面對敵人時，他們展現以往無法想像的氣勢。
30039	ハレの日に羽根を突き	Feathers Fly on a Festive Day	在新年拍羽毛毽	打板羽球慶新年	童心に帰り羽根突きに興じるソフィーとモニカ。\n落としたほうは顔に墨を塗られる決まりだ。\n「ほらモニカ、動くと筆が滑っちゃうよ」 \n「ソフィーこそ気を付けてね？」\n晴れやかな気持ちで仲睦まじく続く遊戯は、まるで終わりの兆しが見えなかった。	"Sophie and Monika enjoy a game of badminton, bringing out their inner child. Whoever drops the ball has to mark their face with ink.\n""Careful, Monika, or I'll smudge the ink!""\n""Back at you, Sophie!""\nTheir game, filled with cheerful banter and laughter, seems to go on forever."	苏菲与摩妮卡童心未泯，玩起了羽毛毽。\n接不到毽子的要在脸上被墨水圈圈画画。\n“摩妮卡，别乱动，我都没法好好画了。”\n“那苏菲你小心点嘛。”\n在愉快和睦的氛围中进行的游戏完全没有结束的迹象。	蘇菲和摩妮卡回歸童心，興致勃勃地玩起了板羽球。\n兩人說好了，弄掉羽球的人要被在臉塗墨。\n「摩妮卡，妳動的話筆會畫偏喔。」\n「蘇菲妳才要小心一點喔？」\n心情愉快的兩人感情融洽地繼續玩著遊戲，看起來完全沒有想停下來的意思。
30040	親友と乗り合わせ	Riding with a Best Friend	与挚友同乘	與摯友共乘掃把	「うわ、遅刻しちゃう！」\nシャルロッテは親友を乗せて、ほうきをかっ飛ばす。焼いたパンを器用に咥えながら。\n「ロッテ、あんまり急いでも危ないよ」\n「そうは言うけど、ステラ。うぬぬ……」\nこんな状況でも、一緒にいられるなら憩いの時。	"""We're gonna be late!""\nSharlotte zooms off on her broom, best friend in tow, managing to hold on to some freshly made toast.\n""Careful, Lotte. More haste, less speed.""\n""I know they say that, Stera, but...""\nEven in rushed moments like this, their time together is always cherished."	“哇，要迟到了！”\n夏露罗蒂载着挚友，骑着扫帚飞速前进，同时还稳稳地叼着烤面包。\n“罗蒂，骑这么快很危险的。”\n“话是这样说没错啦，丝堤拉，唔……”\n即使是在这种情况下，只要两个人待在一起就是闲暇时光。	「哇、要遲到了！」\n夏露羅蒂載著摯友，騎帚疾馳。嘴裡還熟練地叼著烤麵包。\n「羅蒂，速度別太快、很危險的。」\n「話是這麼說，不過，絲堤菈……唔唔──」\n即便面臨這種狀況，只要在一起就是輕鬆時光。
30041	白銀の世界に興じて	Silver Snow Delight	乐享银装素裹的世界	享受雪白世界	「こんな雪原に来ることなんて滅多にない。折角なら楽しんでいこうじゃないか！」\n「殿下がそう仰るのであれば……」\nロマンの誘いを受け、ユナは初めての雪像作りに挑戦。渾身の出来の雪像に愛着が湧いていた彼女は、いつか来る別れを想像し惜しむのであった。	"""It's not often that we get to visit a snow-covered field. Let's make the most of it and have some fun!""\n""As you wish, Your Highness...""\nFollowing Roman's suggestion, Juna tries her hand at making a snowman for the first time. She becomes quite attached to the snowman she poured her heart into, which makes it all the more difficult to think that they will soon have to part."	“我们很少有机会能来这种雪原，既来之则安之，好好享受吧！”\n“既然殿下都这么说了……”\n在罗曼的建议下，尤娜初次尝试制作雪雕。她对自己精心制作的雪雕产生了感情，想到总有一天雪会融化，她心下有些不舍。	「很少有機會能造訪這種雪原，難得的機會，我們就好好享受吧！」\n「既然殿下都這麼說了……」\n受到羅曼的邀請，尤娜挑戰第一次做雪雕。她十分喜愛自己全力完成的雪雕成品，想到即將來臨的離別，讓她依依不捨。
30042	チョコレートな時間	Chocolate Time	巧克力时间	巧克力時光	「盛況じゃないか、エスカ」 \n「ロジーさん！　来てくれたんですね！」 \nエスカはなじみ深い相手を前に、顔を綻ばせる。 \n「持ってくるまで、少し待っててくださいね！」 \nせわしなく働くエスカだったが、それは一瞬に思えないほど濃厚で甘いひとときだった。	"""It's really thriving in here, Escha.""\n""Logy! You made it!""\nEscha's face lights up with a warm smile upon seeing a familiar face.\n""Just give me a sec to bring your order, okay?""\nEscha was busy, bustling about, but that brief moment with Logy was oh-so rich and sweet."	“真是门庭若市啊，爱丝卡。”\n“罗吉先生！你来了！”\n在熟悉的人面前，爱丝卡展露出笑容。\n“我去拿过来，请稍等一下！”\n爱丝卡虽然忙得团团转，但那一刻那么浓郁又甜蜜，简直不像是短短的一瞬间。	「好一番盛況啊，愛絲卡。」\n「羅吉先生！你來啦！」\n愛絲卡在老朋友面前綻放出笑靨。\n「你先等一下喔，我去拿給你！」\n雖然愛絲卡忙碌地工作著，但那是濃郁甜美到不似稍縱即逝的片刻時光。
30043	空から魔法を振りまいて	Sprinkling Magic from the Sky	从天空散播魔法	從天空揮灑魔法	「このへんかしら。任せたわ、シャルロッテ！」 \n「了解です、師匠！！」 \nウィルベルの合図に合わせて、シャルロッテは王都の空にチョコレートと広告をばらまく。 \n可憐な服の二人による素敵な宣伝。リンデ祭を盛り上げる優しい魔法だ。	"""Should be around here. Your turn, Shallotte!""\n""Got it, Master Wilbell!""\nOn Wilbell's cue, Shallotte scatters chocolates and flyers across the capital's skies. Dressed in bewitching outfits, the two help promote the Linde Festival with a touch of gentle magic."	“就是这里了吧。交给你了，夏露罗蒂！”\n“好的，师父！！”\n夏露罗蒂听从薇尔贝儿的指示，从王都上空撒下巧克力和广告。\n这是穿着可爱服装的两人带来的美妙宣传，是炒热林德节气氛的温柔魔法。	「是這一帶嗎？交給妳囉，夏露羅蒂！」\n「明白了，師父！！」\n配合薇爾貝兒的信號，夏露羅蒂從王都上空揮灑巧克力與廣告。\n一身甜美打扮的兩人做了一波精彩的宣傳。這是一種能讓林德祭的氣氛更加熱鬧的溫柔魔法。
30044	師匠と連れ添う雪景色	Together in the Snow	与师父共赏雪景	與師父共賞雪景	「あー、雪がキレイだね。トトリちゃん」\nロロナとトトリは粉雪がちらつく王都を並んで散策する。今日の二人はオシャレで暖かな装いだ。\n「余所見してるとまた転びますよ、ロロナ先生」\n「はーい！」\nちぐはぐな師弟だが、歩幅はぴったりだ。	"""Ahh, the snow is so beautiful, isn't it, Totori?""\nRorona and Totori walk side by side as snowflakes drift over the capital, both dressed in warm and stylish clothes.\n""Careful, Teacher! If you keep looking around, you'll fall again!""\n""I know, I know!""\n They may be an odd student-teacher pair, but their steps are perfectly in sync."	“啊，雪好美啊，托托莉。”\n萝乐娜和托托莉并肩走在细雪纷纷扬扬的王都里。今天她们都穿得时尚又温暖。\n“你再东张西望，小心又要摔跤哦，萝乐娜老师。”\n“知道啦！”\n这对不合拍的师徒，步伐却非常一致。	「啊～雪好美呢，托托莉。」\n蘿樂娜與托托莉並肩漫步在粉雪紛飛的王都。今天兩人都穿著時尚又保暖的服裝。\n「這樣東張西望的小心又跌倒了，蘿樂娜老師。」\n「知道了～！」\n縱使師徒倆的個性南轅北轍，腳下倒是踩著一致的步伐。
30045	頂獣に抗え！	Stand Against the Apexi!	抗击顶兽！	對抗頂獸！	クア州沖に突如出現した頂獣、ウェルテックス。\n砲撃をものともせず、圧倒的な破壊力を有する敵を前に、騎士たちも太刀打ちできずにいた。\nそれでも、ヴァレリア、リディー、スールは命懸けで頂獣へと挑んでいく。\nそれぞれの家族や仲間のために。	Out of nowhere, the Apexi Weltex emerges off the shores of Kur. Impervious to cannon fire, it wields a devastating power that no knights can stand against. Even so, Valeria, Lydie, and Suelle are all willing to put their lives on the line to face against the beast. Anything to protect their families and friends.	顶兽“威尔特克斯”突然出现在库亚州近海。\n它在炮轰下岿然不动，具有极强的破坏力。面对这样的敌人，就连骑士们也束手无策。\n即便如此，为了各自的家人和伙伴，\n瓦莱莉娅、莉迪和苏瑞还是拼上性命向顶兽发起挑战。	頂獸威爾特庫斯突然現身於庫厄州海岸邊。\n對上不懼砲擊、具備壓倒性破壞力的敵人，騎士們也無法與之抗衡。\n儘管如此，瓦萊莉婭、莉迪及蘇瑞依然拚上性命與頂獸一搏。\n她們將為了各自的家人與夥伴奮鬥。
30046	絶望を踏み越えて	Overcoming Despair	战胜绝望	跨越絕望	ヴァレリアと同じ装備を身に纏ったハイディ・フィリス・フロッケ。\nそれは頂獣と戦う覚悟の証でもあった。\n頂獣の脅威はとうに骨身にしみている。それでも、逃げる気なんて毛頭ない。\n「反撃といこうか。フロッケ！　フィリス！」	"Heidi, Firis, and Flocke show they are ready to confront the Apexi, all dressed in armor that matches Valeria's. They know the threat they are facing all too well, but running has never even crossed their minds.\n""Time for a counterattack! Flocke, Firis, let's go!"""	海蒂、菲利丝和芙洛可穿上与瓦莱莉娅相同的装备，\n表明了她们与顶兽战斗的决心。\n顶兽的威胁之大，每个人都早已心知肚明。即便如此，她们也没有一丝逃跑的念头。\n“开始反击，芙洛可！菲利丝！”	海蒂、菲莉絲及芙洛可穿上與瓦萊莉婭相同的裝備。\n那同時也證明著她們對抗頂獸的決心。\n對頂獸的恐懼早已深入骨髓。然而，她們絲毫沒有逃跑的打算。\n「準備展開反擊吧，芙洛可！菲莉絲！」
30047	目指すべきもの	A Future Worth Fighting For	志在必得的目标	該邁向的目標	「うーん、まさに慶福！」\n「今日は遠慮せずに好きなだけ食べるわよ！」\n「普段から遠慮なんてしてないでしょーが……」\n皆で集まって、勝利の祝杯をあげる。\n――そんな未来を手に入れるべく、レスナたちは戦いに臨む。	"""Now this is a celebration!""\n""I'm going to eat as much as I want today!""\n""You always eat as much as you want anyway...""\nAs they gather to celebrate a victory, Resna and friends are reminded of the future they're striving to achieve—the future they're fighting for."	“嗯——真是可喜可贺！”\n“今天我就不客气了，我要尽情吃个够！”\n“你平时也没有客气过吧……”\n大家欢聚一堂，为庆祝胜利举杯。\n为了赢得这样的未来，蕾斯娜一行正严阵以待。	「唔～真是幸福！」\n「我今天就不客氣地大吃一頓囉！」\n「妳平常就沒怎麼客氣了吧……」\n眾人齊聚一堂，舉杯慶祝勝利──\n為了迎接這樣的未來，蕾斯娜等人做好了迎戰準備。
30048	仲間あれば憂いなし？	Nothing to Fear with Friends	有朋无忧？	有夥伴就能高枕無憂？	値打ち物が遺跡に眠っているらしい。商品の仕入れへと向かうフロッケにハイディが付き添う。\n「うぅ……こんな奥まで来てしまって大丈夫でしょうか？」\n「大丈夫！　私の調査によれば、ここはまだ危険な場所じゃない……はず。うん、多分」	"Rumor has it that valuable treasures are hidden in these ruins. Eager to stock up, Flocke heads into the ruins with Heidi in tow.\n""Um... are you sure it's safe to go this deep?""\n""Don't worry! My research says it's safe here, I think. Maybe. Probably."""	遗迹里似乎埋藏着值钱的东西。海蒂陪芙洛可前去寻觅商品。\n“呜……走到这么深的地方真的没问题吗？”\n“没问题！根据我的调查，这里应该还没到危险区域才对……嗯，大概。”	珍品似乎沉眠於遺跡裡。海蒂陪伴芙洛可前往蒐羅商品。\n「唔唔……走到這麼深的地方沒問題嗎？」\n「放心！根據我的調查，這裡還不算危險的地方……吧。嗯，大概。」
30049	憧れを抱いて	Cherished Aspirations	心怀憧憬	懷抱憧憬	星に導かれるように出会ったレスナとヴァレリア。それぞれ興味を持つ方向はまるで違ったはずが、いつしかお互いがかけがえのない存在になっていた。\nこの先にどんな困難が待ち受けていようと、二人の力で乗り越えていけるだろう。	Resna and Valeria met each other as if guided by the stars. Though their interests were far apart at first, they quickly became irreplaceable to each other. No matter what challenges await them, they'll surely overcome them together.	仿佛由星星指引一般，蕾斯娜与瓦莱莉娅相遇了。她们感兴趣的领域完全不同，却在不知不觉间成为了彼此无可替代的伙伴。\n无论将来会遇到怎样的困难，她们两人一定都可以凭借自己的力量克服。	蕾斯娜與瓦萊莉婭在星星的指引下相遇。儘管各自的興趣天差地別，兩人依然在不知不覺中成為彼此無可取代的存在。\n無論前方有什麼樣的困難，相信她們兩人都能齊心協力跨越。
30050	にゃんたるかわいさ！	Kitty Cuteness Overload!	可爱喵喵！	喵太超可愛！	「もう、かわいいなぁ！ すりすりさせてよ！」\nソフィーは学園に迷い込んだ子猫を抱き寄せる。\n大好きな猫を前に、世話焼きな彼女の頬はつい緩んでしまう。\n「ふふっ。こんな所にかわい子ちゃんが」\n「わっ！ マルローネ先生、いつの間に！？」	"""Aww! She's so cute! I just have to cuddle her!""\nSophie scoops up a kitten that wandered into the academy. As a cat lover, she can't help but show her affection for the adorable kitty in her arms.\n""Just look at this cutie! Where did you all come from?""\n""Wah! Miss Marlone! When did you get here?!"""	“哇，太可爱了！让我蹭蹭！”\n苏菲抱起在学园迷路的小猫。\n遇到最喜爱的小猫，总在替人操心的苏菲也不禁露出笑容。\n“呵呵，这里居然有这么可爱的小家伙呀。”\n“哇！玛洛娜老师，你什么时候过来的？！”	「真是太可愛了！讓我磨蹭一下嘛！」\n蘇菲把誤闖進學園的小貓抱進懷裡。\n熱心腸的她看著最喜歡的貓咪，臉上不禁露出了笑容。\n「呵呵，沒想到這裡會有一個小可愛。」\n「哇！瑪洛娜老師，妳什麼時候來的！？」
30051	いざ、夢の学び舎へ！	To the Academy of Dreams!	前往梦寐以求的学舍！	出發前往夢想學舍！	錬金術に憧れる少女レスナの元に届いたのは、ランターナ学園、錬金術科の入学案内。\n馬車に揺られて街に着くと、レスナは学園目指して勢いよく駆け出した。\n夢へと挑戦する彼女に、学園では何が待ち受けているのだろうか――	Resna excitedly receives her enrollment information to join the alchemy department at Lantarna Academy. Arriving in town, she races towards the academy, ready to embrace whatever challenges her dream education may bring—	憧憬炼金术的少女蕾斯娜突然收到了兰塔纳学园炼金术科的入学通知。\n坐着马车摇摇晃晃地到达城镇后，蕾斯娜干劲十足地赶往了学园。\n这个向梦想发起挑战的少女，在学园里会遇到怎样的波澜呢——	對鍊金術滿懷憧憬的少女蕾斯娜，收到了來自蘭塔納學園鍊金術科的入學指南。\n她才剛乘坐上搖搖晃晃的馬車抵達城鎮，就立刻充滿氣勢地朝學園奔去。\n向夢想挑戰的她，究竟會在學園裡碰上哪些事物呢──
30052	輝かしい平凡な一日	A Gloriously Ordinary Day	闪光的平凡一天	耀眼而平凡的一天	授業が終わり、にわかに騒がしくなった教室。ぷに美が放課後みんなで遊ぼうと誘いにやって来る。ぷに子も来るなら行くよ、と振り返ると、どうやらぷに子は夢の中。幸せそうなぷに子の顔を見て思わずぷに美と笑い合う。俺たちはこんな毎日を続けるんだ。いつか卒業する、その日まで。	With classes for the day over, the classroom is buzzing with excitement as Puni-Mi invites everyone to play together after school. As I turn around to see if Puni-Ko will join us, I see she is fast asleep, happily dreaming. Seeing the joy on Puni-Ko's face, Puni-Mi and I share a laugh together, cherishing these simple, everyday moments that will continue until the day we graduate.	下课后，教室一下子热闹了起来。噗尼美来约我放学后和大家一起出去玩。我回答说噗尼子去我就去。结果回头一看，噗尼子睡得正香。看着噗尼子幸福的表情，我和噗尼美忍不住笑了起来。在毕业之前，我们每天都会这样度过。	下課後，教室裡突然喧鬧了起來。噗尼美前來邀請大家放學後一起玩。如果噗尼子會去的話，我就去喔。正當我轉頭這麼說道，卻看見噗尼子已陷入了夢鄉。望著噗尼子幸福的睡容，我不禁和噗尼美相視而笑。我們將會每天持續這樣的生活，直到畢業的那一天來臨。
30053	青春シャッターチャンス	Snapshot of Youth	青春抓拍	捕捉青春的快門時機	「ち、近くないですか……。ライザ先輩」\n「こうしないと入らないでしょ？　マリオン先生ももう少しかがんでください！」\n「あら、私も？」\n合図と共に、ライザは眩い青春を写真に収める。今は逃すには惜しい瞬間ばかりだから。	"""Do we have to be so close, Ryza?""\n""We won't fit if we're not close!""\n""Miss Marion, can you crouch down a little more?""\n""Who, me?""\nWith everyone in place, Ryza captures the dazzling moments of their youth on camera. Moments too precious to simply let pass by."	“你、你不觉得靠太近了吗……莱莎前辈。”\n“不这么近就拍不到啦。玛丽翁老师也过来点！”\n“咦，我也要吗？”\n莱莎在给出信号的同时按下快门，用照片记录夺目的青春。现在是最美好的时光，每一刻都不容错过。	「不、不覺得有點太近了嗎……萊莎學姐。」\n「不這麼近就拍不清楚了吧。也請瑪麗翁老師再蹲下一點！」\n「咦？我也要嗎？」\n隨著拍照口號落下，萊莎也將耀眼的青春收進了照片裡。畢竟現在每分每刻都是不想錯失的瞬間。
30054	見えない真意	The True Feelings You Can't See	不为人知的本心	看不見的本意	エレンはロロナの注意も聞かず、逃げるように学校を抜け出す。しかし、災難に見舞われたロロナを助けたのは、他ならぬエレンだった。\n「あ、ありがとう……エレンちゃん」\n「いえ……。でもこれ以上、私に関わらないでください」	"Not heeding Rorona's warnings, Eren escapes the school as though fleeing it. But when Rorona finds herself in trouble, it's none other than Eren who saves her.\n""Th-Thank you, Eren.""\n""It's nothing... But I'd rather that you butt out."""	艾莲无视萝乐娜的劝告，跑出了学校。然而，在萝乐娜遭遇险境时，救她的人也正是艾莲。\n“谢谢你……艾莲。”\n“没什么……但请你之后不要再管我了。”	艾蓮不聽蘿樂娜的警告，匆忙地離開了學校。但將蘿樂娜從災難中解救出來的不是別人，正是艾蓮。\n「謝、謝謝你……艾蓮。」\n「不客氣……但請妳不要再和我扯上關係了。」
