id	name	name_en	name_zh-CN	name_zh-TW
80031002	金剛ゴーレム	Diamond Golem	金刚魔巨人	金剛魔巨人
80031003	金剛ゴーレム	Diamond Golem	金刚魔巨人	金剛魔巨人
80031004	[頑強な]金剛ゴーレム	[Robust] Diamond Golem	[顽强的]金刚魔巨人	[頑強的]金剛魔巨人
80031005	[頑強な]金剛ゴーレム	[Robust] Diamond Golem	[顽强的]金刚魔巨人	[頑強的]金剛魔巨人
80031006	[頑強な]金剛ゴーレム	[Robust] Diamond Golem	[顽强的]金刚魔巨人	[頑強的]金剛魔巨人
80031007	金剛ゴーレム	Diamond Golem	金刚魔巨人	金剛魔巨人
80031008	[火の塔の剛拳]金剛ゴーレム	[Tower of Fire Iron Fist] Diamond Golem	[火之塔的刚拳]金刚魔巨人	[火之塔的剛拳]金剛魔巨人
80031009	[風の塔の鉄壁]金剛ゴーレム	[Tower of Air Perseverant] Diamond Golem	[风之塔的铁壁]金刚魔巨人	[風之塔的鐵壁]金剛魔巨人
80031010	[風の塔の鉄壁]金剛ゴーレム	[Tower of Air Perseverant] Diamond Golem	[风之塔的铁壁]金刚魔巨人	[風之塔的鐵壁]金剛魔巨人
80031011	[打の塔の鉄壁]金剛ゴーレム	[Tower of Strike Perseverant] Diamond Golem	[打击之塔的铁壁]金刚魔巨人	[打之塔的鐵壁]金剛魔巨人
80031012	[打の塔の鉄壁]金剛ゴーレム	[Tower of Strike Perseverant] Diamond Golem	[打击之塔的铁壁]金刚魔巨人	[打之塔的鐵壁]金剛魔巨人
80031013	[突の塔の鉄壁]金剛ゴーレム	[Tower of Stab Perseverant] Diamond Golem	[突刺之塔的铁壁]金刚魔巨人	[突之塔的鐵壁]金剛魔巨人
80031014	[突の塔の鉄壁]金剛ゴーレム	[Tower of Stab Perseverant] Diamond Golem	[突刺之塔的铁壁]金刚魔巨人	[突之塔的鐵壁]金剛魔巨人
80031015	[斬の塔の鉄壁]金剛ゴーレム	[Tower of Slash Perseverant] Diamond Golem	[斩击之塔的铁壁]金刚魔巨人	[斬之塔的鐵壁]金剛魔巨人
80031016	[斬の塔の鉄壁]金剛ゴーレム	[Tower of Slash Perseverant] Diamond Golem	[斩击之塔的铁壁]金刚魔巨人	[斬之塔的鐵壁]金剛魔巨人
80031017	[雷の塔の鉄壁]金剛ゴーレム	[Tower of Bolt Perseverant] Diamond Golem	[雷之塔的铁壁]金刚魔巨人	[雷之塔的鐵壁]金剛魔巨人
80031018	[雷の塔の鉄壁]金剛ゴーレム	[Tower of Bolt Perseverant] Diamond Golem	[雷之塔的铁壁]金刚魔巨人	[雷之塔的鐵壁]金剛魔巨人
80031019	[氷の塔の鉄壁]金剛ゴーレム	[Tower of Ice Perseverant] Diamond Golem	[冰之塔的铁壁]金刚魔巨人	[冰之塔的鐵壁]金剛魔巨人
80031020	[氷の塔の鉄壁]金剛ゴーレム	[Tower of Ice Perseverant] Diamond Golem	[冰之塔的铁壁]金刚魔巨人	[冰之塔的鐵壁]金剛魔巨人
80031021	[火の塔の鉄壁]金剛ゴーレム	[Tower of Fire Perseverant] Diamond Golem	[火之塔的铁壁]金刚魔巨人	[火之塔的鐵壁]金剛魔巨人
80031022	[火の塔の鉄壁]金剛ゴーレム	[Tower of Fire Perseverant] Diamond Golem	[火之塔的铁壁]金刚魔巨人	[火之塔的鐵壁]金剛魔巨人
80031023	金剛ゴーレム	Diamond Golem	金刚魔巨人	金剛魔巨人
80035001	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035002	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035003	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035004	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035005	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035006	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035007	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035008	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035009	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035010	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035011	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035012	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035013	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035014	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035015	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035016	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035017	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035018	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035019	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035020	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035021	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035022	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035023	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035024	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035025	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035026	[おためし軍曹]兇翼 ブリード	[Trial Sergeant] Bleed, Wings of Calamity	[体验中士]凶翼　喋血	[試煉中士]凶翼 喋血
80035028	[火の塔の鉄壁]兇翼 ブリード	[Tower of Fire Perseverant] Bleed, Wings of Calamity	[火之塔的铁壁]凶翼　喋血	[火之塔的鐵壁]凶翼 喋血
80035029	[火の塔の鉄壁]兇翼 ブリード	[Tower of Fire Perseverant] Bleed, Wings of Calamity	[火之塔的铁壁]凶翼　喋血	[火之塔的鐵壁]凶翼 喋血
80035030	[氷の塔の鉄壁]兇翼 ブリード	[Tower of Ice Perseverant] Bleed, Wings of Calamity	[冰之塔的铁壁]凶翼　喋血	[冰之塔的鐵壁]凶翼 喋血
80035031	[氷の塔の鉄壁]兇翼 ブリード	[Tower of Ice Perseverant] Bleed, Wings of Calamity	[冰之塔的铁壁]凶翼　喋血	[冰之塔的鐵壁]凶翼 喋血
80035032	[風の塔の鉄壁]兇翼 ブリード	[Tower of Air Perseverant] Bleed, Wings of Calamity	[风之塔的铁壁]凶翼　喋血	[風之塔的鐵壁]凶翼 喋血
80035033	[風の塔の鉄壁]兇翼 ブリード	[Tower of Air Perseverant] Bleed, Wings of Calamity	[风之塔的铁壁]凶翼　喋血	[風之塔的鐵壁]凶翼 喋血
80035034	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
80035035	[雷の塔の鉄壁]兇翼 ブリード	[Tower of Bolt Perseverant] Bleed, Wings of Calamity	[雷之塔的铁壁]凶翼　喋血	[雷之塔的鐵壁]凶翼 喋血
80035036	[雷の塔の鉄壁]兇翼 ブリード	[Tower of Bolt Perseverant] Bleed, Wings of Calamity	[雷之塔的铁壁]凶翼　喋血	[雷之塔的鐵壁]凶翼 喋血
80035037	[斬の塔の鉄壁]兇翼 ブリード	[Tower of Slash Perseverant] Bleed, Wings of Calamity	[斩击之塔的铁壁]凶翼　喋血	[斬之塔的鐵壁]凶翼 喋血
80035038	[斬の塔の鉄壁]兇翼 ブリード	[Tower of Slash Perseverant] Bleed, Wings of Calamity	[斩击之塔的铁壁]凶翼　喋血	[斬之塔的鐵壁]凶翼 喋血
80035039	[打の塔の鉄壁]兇翼 ブリード	[Tower of Strike Perseverant] Bleed, Wings of Calamity	[打击之塔的铁壁]凶翼　喋血	[打之塔的鐵壁]凶翼 喋血
80035040	[打の塔の鉄壁]兇翼 ブリード	[Tower of Strike Perseverant] Bleed, Wings of Calamity	[打击之塔的铁壁]凶翼　喋血	[打之塔的鐵壁]凶翼 喋血
80035041	[突の塔の鉄壁]兇翼 ブリード	[Tower of Stab Perseverant] Bleed, Wings of Calamity	[突刺之塔的铁壁]凶翼　喋血	[突之塔的鐵壁]凶翼 喋血
80035042	[突の塔の鉄壁]兇翼 ブリード	[Tower of Stab Perseverant] Bleed, Wings of Calamity	[突刺之塔的铁壁]凶翼　喋血	[突之塔的鐵壁]凶翼 喋血
80039001	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039002	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039003	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039004	[狡猾な]スプリントバード	[Sly] Sprinting Bird	[狡猾的]快跑鸟	[狡猾的]快跑鳥
80039005	[狡猾な]スプリントバード	[Sly] Sprinting Bird	[狡猾的]快跑鸟	[狡猾的]快跑鳥
80039006	[正月気分の]スプリントバード	[New Year's] Sprinting Bird	[欢度新年的]快跑鸟	[享受過年氣氛的]快跑鳥
80039007	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039008	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039009	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039010	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039011	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039012	[風の塔の]スプリントバード	[Tower of Air] Sprinting Bird	[风之塔的]快跑鸟	[風之塔的]快跑鳥
80039013	[正月気分の]スプリントバード	[New Year's] Sprinting Bird	[欢度新年的]快跑鸟	[享受過年氣氛的]快跑鳥
80039014	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039015	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039016	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039017	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039018	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039019	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039020	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039021	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
80039024	[おためし軍曹]スプリントバード	[Trial Sergeant] Sprinting Bird	[体验中士]快跑鸟	[試玩中士]快跑鳥
80040001	[暴れん坊の]ワイルドクレスト	[Unruly] Wild Crest	[爱惹事的]野生大冠鸡	[粗暴的]野生大冠雞
80040002	[暴れん坊の]ワイルドクレスト	[Unruly] Wild Crest	[爱惹事的]野生大冠鸡	[粗暴的]野生大冠雞
80040003	[暴れん坊の]ワイルドクレスト	[Unruly] Wild Crest	[爱惹事的]野生大冠鸡	[粗暴的]野生大冠雞
80040004	[暴れん坊の]ワイルドクレスト	[Unruly] Wild Crest	[爱惹事的]野生大冠鸡	[粗暴的]野生大冠雞
80040005	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040006	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040007	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040008	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040009	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040010	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040011	[おためし軍曹]ワイルドクレスト	[Trial Sergeant] Wild Crest	[体验中士]野生大冠鸡	[試玩中士]野生大冠雞
80040012	[突の塔の圧倒者]ワイルドクレスト	[Tower of Stab Intimidator] Wild Crest	[突刺之塔的压倒者]野生大冠鸡	[突之塔的猛將]野生大冠雞
80040013	[斬の塔の圧倒者]ワイルドクレスト	[Tower of Slash Intimidator] Wild Crest	[斩击之塔的压倒者]野生大冠鸡	[斬之塔的猛將]野生大冠雞
80040014	[高慢な]ワイルドクレスト	[Haughty] Wild Crest	[傲慢的]野生大冠鸡	[傲慢的]野生大冠雞
80040015	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040016	[火の塔の圧倒者]ワイルドクレスト	[Tower of Fire Intimidator] Wild Crest	[火之塔的压倒者]野生大冠鸡	[火之塔的猛將]野生大冠雞
80040017	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80040018	[聖夜の]ワイルドクレスト	[Holy Night] Wild Crest	[圣夜的]野生大冠鸡	[聖誕夜的]野生大冠雞
80040019	[聖夜の]ワイルドクレスト	[Holy Night] Wild Crest	[圣夜的]野生大冠鸡	[聖誕夜的]野生大冠雞
80040020	[聖夜の]ワイルドクレスト	[Holy Night] Wild Crest	[圣夜的]野生大冠鸡	[聖誕夜的]野生大冠雞
80040021	[聖夜の]ワイルドクレスト	[Holy Night] Wild Crest	[圣夜的]野生大冠鸡	[聖誕夜的]野生大冠雞
80040022	[聖夜の]ワイルドクレスト	[Holy Night] Wild Crest	[圣夜的]野生大冠鸡	[聖誕夜的]野生大冠雞
80040023	[聖夜の]ワイルドクレスト	[Holy Night] Wild Crest	[圣夜的]野生大冠鸡	[聖誕夜的]野生大冠雞
80040024	[おためし軍曹]ワイルドクレスト	[Trial Sergeant] Wild Crest	[体验中士]野生大冠鸡	[試玩中士]野生大冠雞
80040025	[軽快な]ワイルドクレスト	[Nimble] Wild Crest	[轻快的]野生大冠鸡	[輕快的]野生大冠雞
80040026	[おためし軍曹]ワイルドクレスト	[Trial Sergeant] Wild Crest	[体验中士]野生大冠鸡	[試玩中士]野生大冠雞
80040027	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
80042001	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042002	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042003	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042004	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042005	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042006	[古傷を持った]マルシュホルン	[Scarred] Marshorn	[身负旧伤的]腐毒角虫	[帶有舊傷的]腐毒角蟲
80042007	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042008	マルシュホルン	Marshorn	腐毒角虫	腐毒角蟲
80042009	[打の塔の逆境]マルシュホルン	[Tower of Strike Adversity] Marshorn	[打击之塔的逆境]腐毒角虫	[打之塔的逆境]腐毒角蟲
80044002	ジェロン	Geron	杰隆	傑隆
80044003	ジェロン	Geron	杰隆	傑隆
80044004	ジェロン	Geron	杰隆	傑隆
80044005	ジェロン	Geron	杰隆	傑隆
80044006	ジェロン	Geron	杰隆	傑隆
80044007	ジェロン	Geron	杰隆	傑隆
80044008	ジェロン	Geron	杰隆	傑隆
80044009	ジェロン	Geron	杰隆	傑隆
80044010	ジェロン	Geron	杰隆	傑隆
80044011	ジェロン	Geron	杰隆	傑隆
80045001	ララ	Lara	拉拉	拉拉
80045002	ララ	Lara	拉拉	拉拉
80045003	ララ	Lara	拉拉	拉拉
80045004	ララ	Lara	拉拉	拉拉
80045005	ララ	Lara	拉拉	拉拉
80045006	ララ	Lara	拉拉	拉拉
80045007	ララ	Lara	拉拉	拉拉
80045008	ララ	Lara	拉拉	拉拉
80045009	ララ	Lara	拉拉	拉拉
80045010	ララ	Lara	拉拉	拉拉
80045011	ララ	Lara	拉拉	拉拉
80046000	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046001	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046002	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046003	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046004	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046005	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046006	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046007	[俊敏な]ブラストウィング	[Agile] Blastwing	[聪敏的]爆裂飞翼	[聰敏的]爆破之翼
80046008	[俊敏な]ブラストウィング	[Agile] Blastwing	[聪敏的]爆裂飞翼	[聰敏的]爆破之翼
80046009	[俊敏な]ブラストウィング	[Agile] Blastwing	[聪敏的]爆裂飞翼	[聰敏的]爆破之翼
80046010	[応援する]ブラストウィング	[Supportive] Blastwing	[助威的]爆裂飞翼	[支援的]爆破之翼
80046011	[応援する]ブラストウィング	[Supportive] Blastwing	[助威的]爆裂飞翼	[支援的]爆破之翼
80046012	[応援する]ブラストウィング	[Supportive] Blastwing	[助威的]爆裂飞翼	[支援的]爆破之翼
80046013	[あおりたてる]ブラストウィング	[Fierce] Blastwing	[煽风点火的]爆裂飞翼	[煽動的]爆破之翼
80046014	[雷の塔の]ブラストウィング	[Tower of Bolt] Blastwing	[雷之塔的]爆裂飞翼	[雷之塔的]爆破之翼
80046015	[聖夜の]ブラストウィング	[Holy Night] Blastwing	[圣夜的]爆裂飞翼	[聖誕夜的]爆破之翼
80046016	[聖夜の]ブラストウィング	[Holy Night] Blastwing	[圣夜的]爆裂飞翼	[聖誕夜的]爆破之翼
80046017	[聖夜の]ブラストウィング	[Holy Night] Blastwing	[圣夜的]爆裂飞翼	[聖誕夜的]爆破之翼
80046018	[聖夜の]ブラストウィング	[Holy Night] Blastwing	[圣夜的]爆裂飞翼	[聖誕夜的]爆破之翼
80046019	[おためし軍曹]ブラストウィング	[Trial Sergeant] Blastwing	[体验中士]爆裂飞翼	[試玩中士]爆破之翼
80046020	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
80046021	[ビッグボディ]ブラストウィング	[Big Body] Blastwing	[大体型]爆裂飞翼	[巨大體]爆破之翼
80046022	[おためし軍曹]ブラストウィング	[Trial Sergeant] Blastwing	[体验中士]爆裂飞翼	[試煉中士]爆破之翼
80046029	[頑強な]ブラストウィング	[Robust] Blastwing	[顽强的]爆裂飞翼	[頑強的]爆破之翼
80047001	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047002	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047003	[凶暴な]ワイバーン	[Raging] Wyvern	[凶暴的]双足飞龙	[凶暴的]雙足飛龍
80047004	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047005	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047006	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047007	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047008	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047009	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047010	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047011	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047012	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047013	[制圧する]ワイバーン	[Suppressor] Wyvern	[进行压制的]双足飞龙	[實施壓制的]雙足飛龍
80047014	[機敏な]ワイバーン	[Speedy] Wyvern	[机敏的]双足飞龙	[機靈的]雙足飛龍
80047015	[おためし軍曹]ワイバーン	[Trial Sergeant] Wyvern	[体验中士]双足飞龙	[試玩中士]雙足飛龍
80047016	[おためし軍曹]ワイバーン	[Trial Sergeant] Wyvern	[体验中士]双足飞龙	[試玩中士]雙足飛龍
80047017	[高慢な]ワイバーン	[Haughty] Wyvern	[傲慢的]双足飞龙	[傲慢的]雙足飛龍
80047018	ワイバーン	Wyvern	双足飞龙	雙足飛龍
80047019	[おためし軍曹]ワイバーン	[Trial Sergeant] Wyvern	[体验中士]双足飞龙	[試煉中士]雙足飛龍
80047049	[頑強な]ワイバーン	[Robust] Wyvern	[顽强的]双足飞龙	[頑強的]雙足飛龍
80048001	ヴァンプヴァレット	Vampvalet	吸血鬼侍从	吸血鬼侍從
80048002	ヴァンプヴァレット	Vampvalet	吸血鬼侍从	吸血鬼侍從
80048003	ヴァンプヴァレット	Vampvalet	吸血鬼侍从	吸血鬼侍從
80048004	ヴァンプヴァレット	Vampvalet	吸血鬼侍从	吸血鬼侍從
80048005	[突の塔の]ヴァンプヴァレット	[Tower of Stab] Vampvalet	[突刺之塔的]妖蝠子弹	[突之塔的]吸血鬼侍從
80048006	[適応する]ヴァンプヴァレット	[Adaptive] Vampvalet	[适应的]妖蝠子弹	[適應的]吸血鬼侍從
80048007	[適応する]ヴァンプヴァレット	[Adaptive] Vampvalet	[适应的]妖蝠子弹	[適應的]吸血鬼侍從
80048008	[適応する]ヴァンプヴァレット	[Adaptive] Vampvalet	[适应的]妖蝠子弹	[適應的]吸血鬼侍從
80048010	[適応する]ヴァンプヴァレット	[Adaptive] Vampvalet	[适应的]妖蝠子弹	[適應的]吸血鬼侍從
80048011	ヴァンプヴァレット	Vampvalet	吸血鬼侍从	吸血鬼侍從
80048026	[無鉄砲な]ヴァンプヴァレット	[Reckless] Vampvalet	[鲁莽的]妖蝠子弹	[冒失的]吸血鬼侍從
80049001	フライングブレード	Flying Blade	飞剑	飛刃
80049002	フライングブレード	Flying Blade	飞剑	飛刃
80049003	フライングブレード	Flying Blade	飞剑	飛刃
80049004	[斬の塔の頑強な]フライングブレード	[Tower of Slash Robust] Flying Blade	[斩击之塔顽强的]飞剑	[斬之塔的頑強的]飛刃
80049005	[斬の塔の頑強な]フライングブレード	[Tower of Slash Robust] Flying Blade	[斩击之塔顽强的]飞剑	[斬之塔的頑強的]飛刃
80049006	[おためし軍曹]フライングブレード	[Trial Sergeant] Flying Blade	[体验中士]飞剑	[試玩中士]飛刃
80049020	[制圧する]フライングブレード	[Suppressor] Flying Blade	[进行压制的]飞剑	[實施壓制的]飛刃
80050001	鴉	Crow	鸦	烏鴉
80050002	鴉	Crow	鸦	烏鴉
80050003	鴉	Crow	鸦	烏鴉
80050004	鴉	Crow	鸦	烏鴉
80050005	鴉	Crow	鸦	烏鴉
80050006	鴉	Crow	鸦	烏鴉
80050007	鴉	Crow	鸦	烏鴉
80050008	鴉	Crow	鸦	烏鴉
80050013	鴉	Crow	鸦	烏鴉
80050014	鴉	Crow	鸦	烏鴉
80050015	鴉	Crow	鸦	烏鴉
80050016	鴉	Crow	鸦	烏鴉
80050017	鴉	Crow	鸦	烏鴉
80050018	鴉	Crow	鸦	烏鴉
80051000	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051001	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051002	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051003	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051004	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051005	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051006	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051007	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051008	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051009	[打の塔の煽動者]狂奔する怪鳥	[Tower of Strike Agitator] Overwhelming Bird	[打击之塔的煽动者]狂奔怪鸟	[打之塔的煽動者]狂奔怪鳥
80051010	[突の塔の煽動者]狂奔する怪鳥	[Tower of Stab Agitator] Overwhelming Bird	[突刺之塔的煽动者]狂奔怪鸟	[突之塔的煽動者]狂奔怪鳥
80051011	[斬の塔の煽動者]狂奔する怪鳥	[Tower of Slash Agitator] Overwhelming Bird	[斩击之塔的煽动者]狂奔怪鸟	[斬之塔的煽動者]狂奔怪鳥
80051012	[風の塔の煽動者]狂奔する怪鳥	[Tower of Air Agitator] Overwhelming Bird	[风之塔的煽动者]狂奔怪鸟	[風之塔的煽動者]狂奔怪鳥
80051013	[雷の塔の煽動者]狂奔する怪鳥	[Tower of Bolt Agitator] Overwhelming Bird	[雷之塔的煽动者]狂奔怪鸟	[雷之塔的煽動者]狂奔怪鳥
80051014	[氷の塔の煽動者]狂奔する怪鳥	[Tower of Ice Agitator] Overwhelming Bird	[冰之塔的煽动者]狂奔怪鸟	[冰之塔的煽動者]狂奔怪鳥
80051015	[火の塔の煽動者]狂奔する怪鳥	[Tower of Fire Agitator] Overwhelming Bird	[火之塔的煽动者]狂奔怪鸟	[火之塔的煽動者]狂奔怪鳥
80051016	[不屈の闘志]狂奔する怪鳥	[Unyielding] Overwhelming Bird	[不屈的斗志]狂奔怪鸟	[不屈的鬥志]狂奔怪鳥
80051017	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051018	[強毒性の]狂奔する怪鳥	[Poisonous] Overwhelming Bird	[毒性强的]狂奔怪鸟	[毒性強的]狂奔怪鳥
80051019	[強毒性の]狂奔する怪鳥	[Poisonous] Overwhelming Bird	[毒性强的]狂奔怪鸟	[毒性強的]狂奔怪鳥
80051020	[強毒性の]狂奔する怪鳥	[Poisonous] Overwhelming Bird	[毒性强的]狂奔怪鸟	[毒性強的]狂奔怪鳥
80051021	[強毒性の]狂奔する怪鳥	[Poisonous] Overwhelming Bird	[毒性强的]狂奔怪鸟	[毒性強的]狂奔怪鳥
80051022	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051023	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051024	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051025	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051026	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051027	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051028	[適応する]狂奔する怪鳥	[Adaptive] Overwhelming Bird	[适应的]狂奔怪鸟	[適應的]狂奔怪鳥
80051029	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80051030	狂奔する怪鳥	Overwhelming Bird	狂奔怪鸟	狂奔怪鳥
80052000	トクダイキノコ	Extra Large Mushroom	特大蘑菇	特大菌菇
80052001	トクダイキノコ	Extra Large Mushroom	特大蘑菇	特大菌菇
80052002	トクダイキノコ	Extra Large Mushroom	特大蘑菇	特大菌菇
80052003	トクダイキノコ	Extra Large Mushroom	特大蘑菇	特大菌菇
80052004	[胞子の源]トクダイキノコ	[Sporewell] Extra Large Mushroom	[孢子之源]特大蘑菇	[胞子之源]特大菌菇
80052005	[胞子の源]トクダイキノコ	[Sporewell] Extra Large Mushroom	[孢子之源]特大蘑菇	[胞子之源]特大菌菇
80052006	[胞子の源]トクダイキノコ	[Sporewell] Extra Large Mushroom	[孢子之源]特大蘑菇	[胞子之源]特大菌菇
80052007	[雷の塔の]トクダイキノコ	[Tower of Bolt] Extra Large Mushroom	[雷之塔的]特大蘑菇	[雷之塔的]特大菌菇
80052008	[絆の強い]トクダイキノコ	[Loyal] Extra Large Mushroom	[情谊深厚的]特大蘑菇	[情誼堅定的]特大菌菇
80052009	[雷の塔の]トクダイキノコ	[Tower of Bolt] Extra Large Mushroom	[雷之塔的]特大蘑菇	[雷之塔的]特大菌菇
80052010	トクダイキノコ	Extra Large Mushroom	特大蘑菇	特大菌菇
80052011	[適応する]トクダイキノコ	[Adaptive] Extra Large Mushroom	[适应的]特大蘑菇	[適應的]特大菌菇
80052012	[適応する]トクダイキノコ	[Adaptive] Extra Large Mushroom	[适应的]特大蘑菇	[適應的]特大菌菇
80052013	[適応する]トクダイキノコ	[Adaptive] Extra Large Mushroom	[适应的]特大蘑菇	[適應的]特大菌菇
